priority_rank	orbit_mask	orbit_hex	group_addition_upper_bound	support_count	maximum_absolute_coefficient	coefficient_l1	minimal_unoriented_count	section_basis_w	direct_alternate_w	historical_alternate_w	short_basis_w
28744	48400	0x0bd10	9	10	1	10	19	0 -1 -1 1 0 0 1 1 0 0 0 1 -1 0 -1 -1 1	12 1 -1 3 -3 -6 -8 5 0 2 1 -1 -4 3 6 -6 7	-2 -23 1 -9 -6 1 0 -6 5 6 7 1 5 -4 7 11 1	0 0 0 0 -1 0 0 0 1 0 1 -1 -1 1 0 1 0
28745	13634	0x03542	9	10	1	10	21	0 -1 -1 1 0 1 -1 0 0 0 1 1 -1 -1 0 0 1	6 -1 -1 1 -1 -2 -3 3 -1 0 1 -2 -3 3 3 -3 3	16 -38 -5 -29 -17 11 13 -13 -9 1 7 2 2 6 22 8 0	0 1 0 0 0 0 -1 0 1 0 1 0 -1 1 0 0 0
28746	102339	0x18fc3	9	10	1	10	17	0 -1 -1 1 0 1 0 0 0 -1 1 1 -1 0 0 -1 1	3 -2 -3 -1 0 1 0 2 0 -2 0 -3 -1 2 1 -2 1	0 -23 -2 -6 -5 2 8 -9 -3 1 4 -4 7 0 5 4 1	1 -1 0 2 0 -2 1 1 -1 -1 -1 1 0 0 0 1 1
28747	57534	0x0e0be	9	10	1	10	22	0 -1 -1 1 0 1 0 1 0 0 0 1 -1 0 -1 -1 1	12 1 -1 4 -4 -6 -8 5 0 2 1 -1 -5 4 6 -7 7	7 -10 -2 -11 -5 4 1 -1 0 0 5 3 -3 1 8 3 0	0 -1 1 1 -1 -1 0 1 0 0 0 0 0 1 -1 1 0
28748	124478	0x1e63e	9	10	1	10	22	0 -1 -1 1 0 1 1 0 0 -1 0 1 0 0 -1 -1 1	3 -2 -2 1 -1 0 0 0 0 -1 1 -1 -2 2 1 -2 1	2 6 -1 -1 -1 0 -3 3 1 -1 -2 2 -3 -2 0 0 0	2 1 -1 1 -1 -1 0 0 0 -1 -1 0 0 1 -1 1 1
28749	129958	0x1fba6	9	10	1	10	18	0 -1 -1 1 1 -1 -1 0 1 1 0 0 0 -1 0 0 1	5 -1 -2 1 1 -2 -2 3 -1 -1 0 -2 -2 2 3 -2 3	16 -27 -3 -24 -15 11 11 -10 -8 0 5 2 0 6 19 5 0	-2 1 1 0 0 1 -2 -1 3 1 2 -1 -1 1 1 -1 -1
28750	103348	0x193b4	9	10	1	10	21	0 -1 -1 1 1 -1 -1 0 1 1 0 0 0 0 -1 0 1	9 0 0 3 0 -6 -5 5 -1 0 0 -2 -4 3 6 -4 5	24 -17 -3 -32 -19 14 7 -6 -8 0 3 8 -7 8 24 5 -1	-2 2 1 0 1 1 -2 -1 3 1 2 0 -1 2 0 -1 -1
28751	2437	0x00985	9	10	1	10	20	0 -1 -1 1 1 -1 -1 1 0 1 0 0 -1 0 -1 0 0	1 -1 2 1 0 -2 0 0 -1 0 1 0 -1 0 1 0 0	24 -1 -4 -28 -15 12 3 0 -9 -3 -1 10 -12 8 20 1 -2	1 2 -1 0 0 0 -2 -1 1 -2 0 1 0 2 -2 0 0
28752	61012	0x0ee54	9	10	1	10	19	0 -1 -1 1 1 -1 0 0 -1 0 -1 1 0 1 0 0 1	5 -1 -3 3 -1 -3 -3 2 -1 -1 0 -2 -4 4 3 -4 3	9 -17 -3 -10 -5 7 12 -7 -8 -3 7 -3 0 7 9 -3 0	0 0 -1 0 -1 0 -1 0 0 -1 -1 1 0 1 -1 1 0
28753	3972	0x00f84	9	10	1	10	19	0 -1 -1 1 1 -1 0 0 0 0 -1 0 1 1 -1 0 1	2 -2 -2 3 0 -2 0 0 -1 -2 0 -1 -3 3 2 -2 1	25 16 -4 -19 -10 12 3 5 -10 -7 -3 8 -16 10 14 -8 -2	0 2 -1 0 0 0 -2 -1 1 -1 -1 1 0 2 -2 0 0
28754	18763	0x0494b	9	10	1	10	18	0 -1 -1 1 1 -1 0 0 0 0 -1 1 0 1 -1 0 1	9 0 -2 5 -1 -6 -5 4 -1 -1 0 -2 -5 4 6 -5 5	14 3 -2 -14 -8 7 2 1 -5 -3 -1 5 -8 5 10 -2 -1	-1 1 0 1 0 0 -1 0 1 0 0 1 0 2 -1 0 0
28755	40117	0x09cb5	9	10	1	10	20	0 -1 -1 1 1 -1 0 0 0 0 -1 1 0 1 0 -1 1	5 -1 -4 2 0 -2 -2 3 0 -2 -1 -3 -3 3 3 -4 3	-2 -12 -1 5 3 1 10 -6 -4 -3 6 -8 5 3 -2 -5 1	-1 -2 1 2 -1 -1 0 1 0 0 -1 1 1 0 0 1 0
28756	16564	0x040b4	9	10	1	10	22	0 -1 -1 1 1 -1 0 0 0 0 -1 1 1 0 -1 0 1	6 -1 -1 4 0 -4 -2 2 -1 -1 0 -1 -4 3 4 -3 3	12 13 -1 -7 -4 5 0 4 -4 -4 -3 4 -9 4 5 -5 -1	0 2 -1 0 -1 1 -2 -1 2 0 0 0 0 2 -1 0 0
28757	87209	0x154a9	9	10	1	10	18	0 -1 -1 1 1 -1 0 0 0 1 -1 0 0 1 -1 0 1	8 0 -1 4 -2 -6 -6 3 -1 1 1 -1 -5 4 5 -5 5	23 -18 -4 -30 -16 14 8 -5 -8 -1 7 7 -8 9 23 3 -1	-1 2 0 -1 0 1 -2 -1 2 0 1 0 -1 2 -1 0 -1
28758	89430	0x15d56	9	10	1	10	18	0 -1 -1 1 1 -1 0 0 0 1 -1 0 1 0 -1 0 1	5 -1 0 3 -1 -4 -3 1 -1 1 1 0 -4 3 3 -3 3	21 -8 -3 -23 -12 12 6 -2 -7 -2 5 6 -9 8 18 0 -1	0 3 -1 -2 -1 2 -3 -2 3 0 1 -1 -1 2 -1 0 -1
28759	18103	0x046b7	9	10	1	10	22	0 -1 -1 1 1 -1 0 0 0 1 -1 1 -1 0 -1 0 0	1 -1 1 2 0 -2 0 -1 -1 0 2 0 -2 0 1 0 0	12 -9 -3 -19 -10 6 2 -2 -5 -1 0 6 -5 3 13 4 -1	1 3 -1 0 -1 1 -2 -1 2 -1 1 0 0 2 -1 0 0
28760	72601	0x11b99	9	10	1	10	22	0 -1 -1 1 1 -1 0 0 0 1 -1 1 0 0 -1 0 1	12 1 0 5 -2 -8 -8 5 -1 2 1 -1 -6 4 7 -6 7	10 -21 -1 -18 -10 7 5 -6 -2 2 7 3 -1 3 14 6 0	-1 2 0 -1 -1 2 -2 -1 3 1 2 -1 -1 2 0 0 -1
28761	49289	0x0c089	9	10	1	10	20	0 -1 -1 1 1 -1 0 0 1 0 -1 0 1 0 -1 0 1	2 -2 -3 3 1 -1 1 0 -1 -3 0 -1 -2 2 2 -1 1	22 26 -3 -15 -9 9 -3 9 -7 -7 -9 10 -17 6 10 -7 -2	-1 2 0 1 0 0 -2 -1 2 0 0 0 0 2 -1 -1 0
28762	8394	0x020ca	9	10	1	10	24	0 -1 -1 1 1 -1 0 0 1 0 0 0 1 0 -1 -1 1	3 -2 -1 0 2 -1 1 2 0 -2 -1 -2 -1 1 2 -1 1	6 8 1 -2 -3 3 0 1 -1 -1 -2 1 -3 1 2 -2 0	0 1 0 1 0 0 -1 -1 2 0 0 0 0 1 0 0 0
28763	105380	0x19ba4	9	10	1	10	19	0 -1 -1 1 1 -1 0 0 1 1 -1 0 0 0 -1 0 1	8 0 -2 4 -1 -5 -5 3 -1 0 1 -1 -4 3 5 -4 5	20 -8 -3 -26 -15 11 2 -1 -5 -1 1 9 -9 5 19 4 -1	-2 2 1 0 0 1 -2 -1 3 1 2 -1 -1 2 0 -1 -1
28764	97255	0x17be7	9	10	1	10	16	0 -1 -1 1 1 -1 0 0 1 1 0 0 0 0 -1 -1 1	9 0 0 1 0 -5 -5 5 0 1 0 -2 -3 2 5 -4 5	4 -26 1 -13 -9 5 5 -9 1 5 8 0 5 0 11 9 1	-1 1 1 0 0 1 -1 -1 3 1 2 -1 -1 1 1 0 -1
28765	8487	0x02127	9	10	1	10	19	0 -1 -1 1 1 -1 0 1 1 0 0 0 0 0 -1 -1 1	9 0 -2 2 0 -4 -4 5 0 -1 -1 -2 -2 2 5 -4 5	3 12 2 0 -2 1 -5 4 3 0 -3 3 -4 -2 0 0 0	-1 -1 1 2 0 -1 0 0 1 0 0 0 0 1 0 0 0
28766	31988	0x07cf4	9	10	1	10	22	0 -1 -1 1 1 -1 1 -1 0 0 -1 1 0 0 0 0 1	2 -2 -4 1 1 0 0 0 -1 -2 1 -2 -2 2 1 -1 1	-1 -25 -1 -7 -6 2 7 -9 -2 2 4 -3 7 -1 6 6 1	0 2 -1 0 -1 1 -1 -1 2 0 1 -1 -1 1 1 0 0
28767	21444	0x053c4	9	10	1	10	23	0 -1 -1 1 1 -1 1 0 0 0 -1 0 0 1 -1 0 1	5 -1 -3 3 -1 -3 -3 1 -1 -1 1 -1 -3 3 3 -3 3	15 2 -2 -18 -11 8 -1 2 -3 -1 -1 8 -9 3 13 2 -1	0 2 -1 0 0 0 -1 -1 1 -1 0 0 -1 2 -1 0 0
28768	23099	0x05a3b	9	10	1	10	21	0 -1 -1 1 1 -1 1 0 0 0 -1 0 1 0 -1 0 1	2 -2 -2 2 0 -1 0 -1 -1 -1 1 0 -2 2 1 -1 1	13 12 -1 -11 -7 6 -3 5 -2 -2 -3 7 -10 2 8 -1 -1	1 3 -2 -1 -1 1 -2 -2 2 -1 0 -1 -1 2 -1 0 0
28769	7412	0x01cf4	9	10	1	10	28	0 -1 -1 1 1 -1 1 0 0 0 -1 1 0 0 -1 0 1	9 0 -2 4 -1 -5 -5 3 -1 0 1 -1 -4 3 5 -4 5	2 -1 1 -6 -5 1 -4 1 3 2 -1 4 -2 -3 4 5 0	0 2 -1 0 -1 1 -1 -1 2 0 1 -1 -1 2 0 0 0
28770	51466	0x0c90a	9	10	1	10	18	0 -1 -1 1 1 -1 1 0 0 0 -1 1 0 0 0 -1 1	5 -1 -4 1 0 -1 -2 2 0 -1 0 -2 -2 2 2 -3 3	-14 -16 2 13 6 -5 4 -6 4 2 6 -9 11 -5 -8 2 2	0 -1 0 1 -2 0 0 0 1 0 0 -1 0 0 1 1 0
28771	45959	0x0b387	9	10	1	10	16	0 -1 -1 1 1 -1 1 0 0 0 0 0 0 1 -1 -1 1	6 -1 -1 0 0 -3 -3 3 0 0 0 -2 -2 2 3 -3 3	-1 -16 2 -5 -5 2 2 -6 3 5 6 -1 5 -2 5 7 1	1 1 -1 0 0 0 0 -1 1 -1 0 0 -1 1 0 1 0
28772	48248	0x0bc78	9	10	1	10	20	0 -1 -1 1 1 0 -1 1 0 1 0 0 -1 0 -1 -1 0	1 -1 2 0 -1 -1 0 0 0 1 1 0 -1 0 0 -1 0	13 3 -3 -11 -4 6 2 2 -5 -4 2 4 -8 5 8 -3 -1	2 0 0 1 -1 -1 -1 0 0 -2 -1 1 1 1 -2 1 0
28773	64694	0x0fcb6	9	10	1	10	23	0 -1 -1 1 1 0 0 0 0 0 -1 1 0 1 -1 -1 1	9 0 -2 4 -2 -5 -5 4 0 0 0 -2 -5 4 5 -6 5	3 7 -1 3 3 1 1 3 -1 -4 2 -1 -4 2 -2 -6 0	0 -1 1 2 -1 -1 0 1 0 0 -1 1 1 1 -1 1 0
28774	62282	0x0f34a	9	10	1	10	20	0 -1 -1 1 1 0 0 0 0 1 -1 1 -1 0 -1 -1 0	1 -1 1 1 -1 -1 0 -1 0 1 2 0 -2 0 0 -1 0	1 -5 -2 -2 1 0 1 0 -1 -2 3 0 -1 0 1 0 0	2 1 0 1 -2 0 -1 0 1 -1 0 0 1 1 -1 1 0
28775	58937	0x0e639	9	10	1	10	19	0 -1 -1 1 1 0 1 0 0 0 -1 0 0 1 -1 -1 1	5 -1 -3 2 -2 -2 -3 1 0 0 1 -1 -3 3 2 -4 3	4 6 -1 -1 0 2 -2 4 1 -2 2 2 -5 0 1 -2 0	1 0 0 1 -1 -1 0 0 0 -1 -1 0 0 1 -1 1 0
28776	43273	0x0a909	9	10	1	10	22	0 -1 -1 1 1 0 1 0 0 0 -1 1 0 0 -1 -1 1	9 0 -2 3 -2 -4 -5 3 0 1 1 -1 -4 3 4 -5 5	-9 3 2 11 6 -5 -5 3 7 1 2 -2 2 -6 -8 1 1	1 0 0 1 -2 0 0 0 1 0 0 -1 0 1 0 1 0
28777	31553	0x07b41	9	10	1	10	19	0 -1 0 -1 -1 -1 0 0 1 0 1 0 1 -1 1 1 0	-8 -1 -1 -1 4 3 7 -4 0 -4 -1 0 2 -2 -2 5 -4	20 -6 -3 -23 -15 12 9 -6 -11 -1 -2 4 -5 10 18 -1 -1	-3 4 0 -2 2 2 -3 -2 3 1 2 -1 -1 1 1 -2 0
28778	48222	0x0bc5e	9	10	1	10	22	0 -1 0 -1 -1 -1 0 1 0 0 1 0 1 -1 1 1 0	-5 0 0 0 2 1 4 -3 0 -2 -1 1 1 -1 -1 3 -2	18 -2 -2 -18 -11 11 8 -4 -9 -1 1 3 -6 10 15 -3 -1	-2 3 -1 -3 1 2 -3 -2 2 0 1 -1 -1 1 0 -1 0
28779	64145	0x0fa91	9	10	1	10	26	0 -1 0 -1 -1 -1 0 1 0 0 1 1 0 -1 1 1 0	2 2 0 2 1 -3 -1 1 0 -1 -1 0 -1 0 3 0 2	7 -15 0 -13 -9 6 7 -8 -4 3 3 0 2 5 11 3 0	-3 2 0 -2 1 2 -2 -1 2 1 2 -1 -1 1 1 -1 0
28780	6977	0x01b41	9	10	1	10	22	0 -1 0 -1 -1 -1 0 1 1 0 1 0 1 -1 0 1 0	-1 1 1 2 2 -2 2 -1 0 -2 -1 1 0 -1 2 2 0	23 18 -1 -22 -14 11 -2 4 -6 -1 -7 11 -14 8 16 -2 -2	-3 4 0 -2 2 2 -3 -2 3 1 2 -1 -1 2 0 -2 0
28781	52927	0x0cebf	9	10	1	10	21	0 -1 0 -1 -1 -1 0 1 1 0 1 0 1 -1 1 0 0	-5 0 -1 -1 3 2 5 -2 1 -3 -2 0 2 -2 -1 3 -2	7 3 0 -3 -3 5 6 -3 -5 -1 0 -2 -1 6 4 -5 0	-3 1 1 -1 1 1 -2 -1 2 1 1 -1 0 0 1 -1 0
28782	67295	0x106df	9	10	1	10	21	0 -1 0 -1 -1 -1 1 1 0 -1 1 0 1 0 1 0 0	-8 -1 -2 -2 3 4 7 -4 1 -4 -2 0 3 -2 -3 4 -4	2 13 1 5 1 2 3 0 -3 -1 -2 -3 -1 4 -2 -7 0	-1 1 -1 -1 1 0 -1 -1 0 -1 -1 0 0 0 0 0 1
28783	81936	0x14010	9	10	1	10	23	0 -1 0 -1 -1 -1 1 1 0 -1 1 1 0 0 1 0 0	-1 1 -2 0 2 0 2 0 1 -3 -2 -1 1 -1 1 1 0	-9 0 3 10 3 -3 2 -4 2 3 0 -6 7 -1 -6 -1 1	-2 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 1
28784	106944	0x1a1c0	9	10	1	10	21	0 -1 0 -1 -1 -1 1 1 1 -1 1 0 1 0 0 0 0	-4 0 -1 0 3 1 5 -2 1 -4 -2 0 2 -2 0 3 -2	7 33 2 1 -2 2 -7 8 0 -1 -10 5 -9 2 -1 -6 -1	-2 2 0 0 2 0 -1 -1 1 0 0 0 0 1 0 -1 1
28785	48162	0x0bc22	9	10	1	10	25	0 -1 0 -1 -1 -1 1 1 1 0 1 -1 1 0 0 0 0	-5 0 0 -1 2 1 4 -3 1 -2 -1 1 2 -2 -1 3 -2	16 12 0 -15 -10 9 -1 2 -3 1 -2 7 -9 6 12 -1 -1	-2 3 0 -2 2 1 -2 -2 2 0 1 -1 -1 1 0 -1 0
28786	62226	0x0f312	9	10	1	10	22	0 -1 0 -1 -1 -1 1 1 1 0 1 0 1 -1 0 0 0	-1 1 1 0 2 -1 2 -1 1 -1 -1 1 1 -2 1 2 0	3 9 3 -3 -4 2 -4 1 3 4 -2 3 -2 0 3 2 0	-2 3 0 -2 1 2 -2 -2 3 1 2 -2 -1 1 1 -1 0
28787	9967	0x026ef	9	10	1	10	20	0 -1 0 -1 -1 0 -1 0 1 0 1 0 1 -1 1 1 0	-8 -1 -1 0 3 3 7 -4 0 -4 -1 0 1 -1 -2 4 -4	29 7 -6 -25 -14 15 10 -1 -16 -7 -4 6 -13 15 19 -9 -2	-3 3 1 -1 2 1 -3 -1 2 1 1 0 0 1 0 -2 0
28788	97730	0x17dc2	9	10	1	10	16	0 -1 0 -1 -1 0 -1 0 1 1 1 0 0 -1 1 1 0	-2 1 0 1 1 -1 1 -1 0 -1 0 0 -1 0 1 1 0	27 -27 -6 -36 -20 17 15 -11 -14 -1 6 5 -5 14 28 2 -1	-4 3 2 -2 2 2 -3 -1 3 2 3 -1 -1 1 1 -2 -1
28789	37649	0x09311	9	10	1	10	20	0 -1 0 -1 -1 0 -1 1 1 0 1 0 1 -1 1 0 0	-5 0 -1 0 2 2 5 -2 1 -3 -2 0 1 -1 -1 2 -2	16 16 -3 -5 -2 8 7 2 -10 -7 -2 0 -9 11 5 -13 -1	-3 0 2 0 1 0 -2 0 1 1 0 0 1 0 0 -1 0
28790	54750	0x0d5de	9	10	1	10	19	0 -1 0 -1 -1 0 -1 1 1 0 1 1 0 -1 1 0 0	2 2 -1 2 1 -2 0 2 1 -2 -2 -1 -1 0 3 -1 2	5 3 -1 0 0 3 6 -2 -5 -3 0 -3 -1 6 1 -7 0	-4 -1 3 1 1 0 -1 1 1 2 1 0 1 0 1 -1 0
28791	64768	0x0fd00	9	10	1	10	23	0 -1 0 -1 -1 0 -1 1 1 1 1 0 -1 0 0 0 -1	-6 1 3 0 1 0 4 -3 1 -1 0 1 1 -3 -1 3 -3	24 4 -5 -25 -12 12 5 0 -11 -4 -1 8 -12 12 18 -4 -2	-2 2 2 0 2 0 -2 0 1 0 1 1 1 1 -1 -1 0
28792	62719	0x0f4ff	9	10	1	10	19	0 -1 0 -1 -1 0 -1 1 1 1 1 0 0 -1 0 0 -1	-9 0 4 -1 2 2 7 -5 1 -1 0 2 2 -4 -3 5 -5	22 14 -4 -18 -8 10 3 3 -10 -5 -3 7 -13 11 13 -7 -2	-1 3 1 -1 1 1 -3 -1 2 0 1 0 1 1 -1 -1 0
28793	116796	0x1c83c	9	10	1	10	18	0 -1 0 -1 -1 0 -1 1 1 1 1 0 0 -1 1 0 0	1 2 0 1 0 -2 -1 1 1 0 -1 0 -1 0 2 -1 2	14 -18 -3 -16 -8 10 12 -8 -8 -1 8 -1 -1 10 14 -2 0	-4 0 3 -1 1 1 -2 0 2 2 2 -1 0 0 1 -1 -1
28794	91981	0x1674d	9	10	1	10	24	0 -1 0 -1 -1 0 0 0 1 -1 1 1 0 -1 1 1 0	-4 0 -3 1 3 2 5 -2 0 -5 -1 -1 1 -1 0 3 -2	10 14 -2 -8 -7 4 0 2 -6 -3 -10 4 -6 4 5 -4 -1	-3 2 1 1 2 0 -1 0 1 1 1 0 0 1 1 -2 1
28795	119646	0x1d35e	9	10	1	10	18	0 -1 0 -1 -1 0 0 0 1 -1 1 1 1 -1 1 0 0	-7 -1 -2 -1 4 4 8 -3 1 -5 -2 -1 2 -2 -2 4 -4	0 19 0 10 4 -1 2 2 -4 -4 -7 -4 -1 3 -7 -10 0	-2 1 1 1 1 0 -1 0 1 1 0 0 1 0 1 -1 1
28796	75649	0x12781	9	10	1	10	20	0 -1 0 -1 -1 0 0 0 1 0 1 0 1 -1 1 1 -1	-2 2 1 1 0 0 2 -3 0 1 -1 3 -1 -1 -1 1 -1	13 47 2 -3 -5 4 -13 14 0 -2 -15 11 -16 0 1 -5 -2	-3 2 2 0 2 0 -2 -1 1 1 1 0 0 1 0 -2 1
28797	122191	0x1dd4f	9	10	1	10	19	0 -1 0 -1 -1 0 0 1 -1 0 1 1 -1 0 1 0 -1	-9 0 2 -2 1 3 6 -5 1 -1 0 1 2 -3 -4 4 -5	1 -9 -2 -1 1 2 9 -6 -6 -1 5 -5 3 6 2 -4 0	1 1 -1 -1 0 0 -1 0 -1 -2 -1 1 1 0 -1 1 1
28798	13426	0x03472	9	10	1	10	20	0 -1 0 -1 -1 0 0 1 -1 0 1 1 -1 0 1 1 0	5 3 0 3 -2 -5 -5 2 0 1 0 0 -3 2 4 -3 4	9 -26 -2 -18 -10 8 10 -10 -5 3 9 0 2 7 15 4 0	-2 1 0 -2 1 1 -1 0 0 0 1 0 -1 1 0 0 0
28799	108973	0x1a9ad	9	10	1	10	21	0 -1 0 -1 -1 0 0 1 0 -1 1 1 -1 0 1 1 0	2 2 -3 3 0 -2 -1 1 0 -3 -1 -1 -1 1 3 -1 2	10 8 -2 -10 -7 5 1 1 -5 -2 -5 4 -6 5 7 -3 -1	-3 0 1 1 2 -1 0 1 -1 0 0 1 0 1 0 -1 1
28800	115135	0x1c1bf	9	10	1	10	23	0 -1 0 -1 -1 0 0 1 0 -1 1 1 1 -1 0 1 0	0 1 1 3 1 -2 2 -1 0 -2 -1 1 -1 0 2 1 0	14 38 0 -4 -3 4 -7 11 -3 -4 -11 8 -15 5 2 -9 -2	-1 3 -1 -1 1 1 -2 -1 1 0 0 0 0 2 -1 -1 1
28801	116668	0x1c7bc	9	10	1	10	22	0 -1 0 -1 -1 0 0 1 0 0 1 1 -1 -1 0 1 -1	-5 1 3 1 1 0 4 -4 0 -1 1 2 1 -3 -1 4 -3	14 16 -2 -16 -9 5 -5 5 -4 -1 -8 10 -11 4 10 0 -2	0 4 -1 -1 1 1 -2 -1 1 -1 1 0 0 2 -1 -1 1
28802	55902	0x0da5e	9	10	1	10	22	0 -1 0 -1 -1 0 0 1 0 1 1 0 -1 -1 0 1 -1	-6 1 4 0 0 0 3 -5 0 1 2 3 1 -3 -2 4 -3	23 -5 -4 -32 -17 12 1 -1 -7 1 0 12 -11 8 23 5 -2	0 5 -1 -3 1 2 -3 -2 2 -1 2 -1 -1 2 -1 -1 0
28803	73839	0x1206f	9	10	1	10	19	0 -1 0 -1 -1 0 0 1 1 -1 1 0 0 -1 1 1 0	-5 0 -4 1 2 3 5 -3 0 -5 -1 0 2 -1 -1 3 -2	18 31 -3 -11 -8 7 -4 9 -7 -6 -13 9 -15 6 7 -8 -2	-3 1 1 1 2 -1 -1 0 0 0 0 0 0 1 0 -2 1
28804	82306	0x14182	9	10	1	10	22	0 -1 0 -1 -1 0 0 1 1 -1 1 0 1 -1 0 1 0	-4 0 -1 2 2 1 5 -3 0 -4 -1 1 1 -1 0 3 -2	24 51 -2 -12 -8 8 -10 16 -6 -7 -17 14 -23 7 7 -11 -3	-2 3 0 0 2 0 -2 -1 1 0 0 0 0 2 -1 -2 1
28805	111454	0x1b35e	9	10	1	10	21	0 -1 0 -1 -1 0 0 1 1 -1 1 1 1 -1 0 0 0	0 1 0 2 2 -1 3 0 1 -3 -2 0 0 -1 2 1 0	3 43 2 11 5 -2 -9 12 1 -4 -12 3 -10 1 -9 -11 -1	-2 1 1 1 1 0 -1 0 1 1 0 0 1 1 0 -1 1
28806	23648	0x05c60	9	10	1	10	21	0 -1 0 -1 -1 0 0 1 1 0 1 -1 1 -1 0 1 0	-5 0 0 1 1 1 4 -4 0 -2 0 2 1 -1 -1 3 -2	33 30 -4 -28 -16 15 -4 10 -9 -5 -9 16 -23 11 20 -6 -3	-2 4 0 -2 2 1 -3 -2 2 0 1 -1 -1 2 -1 -2 0
28807	35230	0x0899e	9	10	1	10	18	0 -1 0 -1 -1 0 0 1 1 0 1 -1 1 -1 1 0 0	-9 -1 -2 -2 2 5 7 -5 1 -3 -1 1 3 -2 -4 4 -4	17 15 -3 -9 -5 9 4 3 -8 -5 -2 3 -10 9 8 -9 -1	-2 1 1 -1 1 0 -2 -1 1 0 0 -1 0 0 0 -1 0
28808	111965	0x1b55d	9	10	1	10	20	0 -1 0 -1 -1 0 0 1 1 0 1 1 -1 -1 0 0 -1	-5 1 2 0 2 1 5 -3 1 -2 0 1 2 -4 -1 4 -3	3 21 0 -1 -1 -1 -7 6 0 -1 -9 5 -6 0 -1 -2 -1	-1 2 1 1 1 0 -1 0 1 0 1 0 1 1 0 -1 1
28809	51538	0x0c952	9	10	1	10	24	0 -1 0 -1 -1 0 0 1 1 1 1 0 0 -1 -1 0 -1	-5 1 6 0 1 -1 4 -4 1 1 1 3 1 -4 -1 4 -3	18 20 -1 -18 -9 7 -7 7 -2 0 -5 12 -14 5 12 0 -2	0 5 0 -2 1 2 -3 -2 3 0 2 -1 0 2 -1 -1 0
28810	91810	0x166a2	9	10	1	10	21	0 -1 0 -1 -1 0 1 0 -1 -1 0 1 1 0 1 1 0	-8 -1 -2 1 1 3 6 -6 0 -3 0 1 0 0 -3 3 -4	10 13 -3 -3 -1 5 5 2 -8 -5 -2 0 -7 8 3 -10 -1	0 3 -2 -2 0 1 -2 -1 0 -1 -1 0 0 1 -1 0 1
28811	102174	0x18f1e	9	10	1	10	21	0 -1 0 -1 -1 0 1 0 -1 -1 1 1 0 1 1 0 0	-4 0 -1 -1 1 1 3 -2 1 -2 -1 -1 0 0 -1 1 -2	-4 -15 0 3 1 1 10 -9 -3 2 7 -8 8 4 0 -2 1	0 1 -1 -1 1 0 0 0 -1 -1 -1 1 0 0 0 1 1
28812	100065	0x186e1	9	10	1	10	21	0 -1 0 -1 -1 0 1 0 -1 -1 1 1 1 0 1 0 0	-7 -1 0 -2 2 3 6 -4 1 -2 -1 0 1 -1 -3 3 -4	-6 -5 1 10 5 -1 8 -6 -2 1 5 -9 7 3 -5 -5 1	1 2 -2 -2 0 1 -1 -1 0 -1 -1 0 0 0 0 1 1
28813	105490	0x19c12	9	10	1	10	20	0 -1 0 -1 -1 0 1 0 0 -1 1 1 1 -1 0 1 0	-3 0 1 1 2 0 4 -3 0 -2 0 1 0 -1 0 3 -2	7 20 1 -5 -5 2 -6 5 0 1 -8 6 -7 1 3 -1 -1	0 5 -2 -2 1 2 -2 -2 2 0 1 -1 -1 2 0 -1 1
28814	117201	0x1c9d1	9	10	1	10	18	0 -1 0 -1 -1 0 1 0 1 -1 1 0 1 -1 1 0 0	-11 -2 -3 -3 4 7 10 -6 1 -5 -1 0 4 -3 -5 6 -6	1 18 0 6 1 0 -1 3 -2 -2 -7 -1 -2 1 -4 -6 0	-1 2 0 0 1 0 -1 -1 1 0 0 -1 0 0 1 -1 1
28815	126707	0x1eef3	9	10	1	10	19	0 -1 0 -1 -1 0 1 0 1 -1 1 1 1 -1 0 0 0	-3 0 0 0 3 1 5 -2 1 -3 -1 0 1 -2 0 3 -2	-4 25 3 10 3 -4 -8 6 4 1 -9 1 -2 -3 -8 -3 0	-1 3 0 0 1 1 -1 -1 2 1 1 -1 0 1 1 -1 1
28816	91983	0x1674f	9	10	1	10	21	0 -1 0 -1 -1 0 1 1 -1 -1 0 1 0 0 1 1 0	-2 1 -3 3 -1 0 1 -3 0 -2 0 1 -1 1 0 0 0	7 17 -2 -1 0 3 0 5 -4 -4 -3 2 -8 5 1 -8 -1	-1 1 -1 -1 0 0 -1 0 -1 -1 -1 0 0 1 -1 0 1
28817	121507	0x1daa3	9	10	1	10	19	0 -1 0 -1 -1 0 1 1 -1 -1 0 1 0 1 1 0 0	-2 1 -3 2 -1 0 1 -2 1 -2 -1 0 -1 1 0 -1 0	-1 12 -1 10 7 0 4 2 -3 -4 2 -5 -2 5 -6 -11 0	-1 -1 0 0 0 -1 0 1 -2 -1 -2 1 1 0 -1 1 1
28818	119644	0x1d35c	9	10	1	10	20	0 -1 0 -1 -1 0 1 1 -1 -1 0 1 1 0 1 0 0	-5 0 -2 1 0 2 4 -4 1 -2 -1 1 0 0 -2 1 -2	-3 22 0 17 11 -2 2 5 -2 -5 0 -6 -3 4 -11 -14 0	0 0 -1 -1 -1 0 -1 0 -1 -1 -2 0 1 0 -1 1 1
