priority_rank	orbit_mask	orbit_hex	group_addition_upper_bound	support_count	maximum_absolute_coefficient	coefficient_l1	minimal_unoriented_count	section_basis_w	direct_alternate_w	historical_alternate_w	short_basis_w
51841	96146	0x17792	14	12	2	15	2	-2 2 0 1 1 0 -1 -1 1 1 -1 -2 1 0 0 1 0	-3 -2 -3 0 1 3 4 -2 0 -3 -1 0 1 1 -2 1 -2	5 37 0 8 2 0 -5 10 -3 -6 -13 2 -9 1 -7 -11 -1	0 -3 0 2 1 -4 2 1 -3 -1 -3 2 1 -1 -1 0 1
51842	27248	0x06a70	14	12	2	15	4	-2 2 0 1 1 0 -1 -1 1 2 -1 -1 -1 0 0 1 0	10 2 -2 3 -2 -5 -7 5 0 1 0 -1 -3 3 5 -5 6	-8 -10 2 2 -2 -3 -1 -4 4 4 -1 -2 7 -5 -2 6 1	-2 -4 2 2 1 -3 3 2 -2 1 0 1 0 -1 1 0 0
51843	2973	0x00b9d	14	12	2	15	4	-2 2 0 1 1 0 -1 -1 1 2 -1 -1 0 0 -1 1 0	11 2 1 4 -2 -7 -7 5 0 2 0 0 -4 3 6 -5 6	-2 10 3 1 -2 -2 -7 3 5 3 -5 3 -1 -4 -2 3 0	-1 -2 1 1 1 -2 2 1 -1 1 0 1 0 0 0 0 0
51844	79539	0x136b3	14	12	2	15	3	-2 2 0 1 1 0 -1 0 -1 2 -1 -1 -1 0 0 1 -1	-1 0 2 0 -2 0 0 -2 0 2 1 2 0 0 -2 0 -1	-7 6 1 9 5 -4 -1 1 1 0 -1 -3 2 -2 -7 -2 0	3 -3 -2 0 -1 -3 2 1 -4 -3 -3 2 1 -1 -2 2 1
51845	117761	0x1cc01	14	12	2	15	2	-2 2 0 1 1 0 0 -1 0 2 -1 -1 -1 0 -1 1 -1	0 0 3 0 -1 -1 0 -2 0 2 2 2 0 -1 -1 1 -1	-9 8 3 4 0 -6 -10 3 7 5 -6 3 2 -8 -5 7 0	3 0 -2 0 0 -2 2 0 -2 -2 -1 1 0 0 -1 1 1
51846	120328	0x1d608	14	12	2	15	4	-2 2 0 1 2 -1 -1 -1 0 1 -1 -1 0 0 1 1 0	4 0 -4 0 1 0 -1 3 0 -2 -2 -2 0 2 1 -2 2	-26 12 6 35 15 -13 -2 0 7 1 -5 -13 13 -9 -25 -5 2	0 -6 0 3 0 -4 4 2 -4 -1 -3 2 1 -2 1 1 1
51847	48805	0x0bea5	14	12	2	15	3	-2 2 1 0 1 -1 -1 0 0 2 -1 -1 -1 0 0 1 -1	-2 1 2 0 1 -1 1 0 1 -1 0 0 2 -2 0 2 -1	-16 -7 2 15 9 -8 2 -4 3 2 2 -8 10 -2 -11 -1 1	1 -2 -1 0 0 -1 2 1 -2 -1 -1 1 1 -1 0 1 0
51848	77941	0x13075	14	12	2	15	2	-2 2 1 0 1 0 -1 -1 0 1 -1 -1 0 0 1 2 -1	5 3 -1 3 -2 -3 -4 2 0 1 -1 1 -2 2 2 -3 3	-16 39 5 28 13 -11 -13 12 8 -1 -12 -2 -1 -8 -22 -7 0	-1 -4 1 2 1 -3 3 2 -4 0 -2 2 1 -1 0 0 1
51849	80374	0x139f6	14	12	2	15	5	-2 2 1 0 1 0 0 -1 1 1 -1 -2 1 0 0 1 -1	2 2 0 1 -1 -1 -1 0 1 1 -1 2 0 0 0 -1 1	-20 63 8 38 18 -15 -24 21 15 0 -17 1 -5 -13 -30 -8 0	0 -3 1 2 1 -3 3 1 -3 0 -2 1 1 -1 0 0 1
51850	96545	0x17921	14	12	2	15	3	-2 2 1 1 0 0 -1 -1 1 2 -1 -1 0 -1 0 1 0	3 0 1 1 -1 -2 -3 2 0 1 1 0 -1 1 2 -1 2	0 -44 -2 -16 -9 3 11 -15 -3 5 8 -3 11 1 12 11 1	-1 0 0 -2 0 1 0 0 1 2 2 -1 -1 -1 1 0 -1
51851	63971	0x0f9e3	14	12	2	15	5	-2 2 1 1 0 0 -1 0 1 2 -1 -1 -1 0 -1 0 -1	-1 0 4 0 -1 -1 0 0 1 1 1 1 1 -2 0 1 -1	-3 -13 -1 -5 -1 -2 1 -4 0 2 1 0 4 -1 2 5 0	1 -1 0 0 0 -1 1 1 -1 0 0 1 1 -1 -1 1 0
51852	44196	0x0aca4	14	12	2	15	3	-2 2 1 1 1 -1 0 -1 0 1 -2 -1 0 1 0 1 0	3 0 -2 2 -1 -2 -3 2 0 -1 0 -1 -1 2 2 -2 2	-12 -13 1 8 4 -5 3 -5 2 2 2 -6 9 -3 -6 2 1	0 -2 -1 0 0 -1 2 1 -2 0 -1 1 0 -1 0 1 0
51853	52389	0x0cca5	14	12	2	15	5	-2 2 1 1 1 0 -1 -2 0 1 -1 -1 0 0 1 1 0	-3 -2 -2 -2 1 3 2 0 0 -2 0 -2 1 1 -2 1 -2	-14 -37 -1 7 3 -4 14 -15 -3 2 7 -13 18 -1 -4 3 2	1 -2 -1 0 0 -1 2 1 -2 0 -1 1 0 -2 1 1 0
51854	35719	0x08b87	14	12	2	15	4	-2 2 1 1 1 0 -1 -1 0 1 -1 -2 0 0 1 1 0	-4 -2 -3 -2 0 4 2 -1 0 -2 0 -1 2 1 -3 1 -2	-6 -20 -2 4 2 -1 10 -8 -4 -1 4 -8 9 1 -2 -1 1	1 -3 -1 0 0 -2 2 1 -3 -1 -2 1 0 -2 0 1 0
51855	7861	0x01eb5	14	12	2	15	5	-2 2 1 1 1 0 -1 -1 0 2 -1 -1 -1 0 0 0 -1	-4 -1 3 -3 0 2 2 -1 1 1 1 0 2 -2 -3 2 -3	-21 -30 1 14 9 -9 7 -11 3 4 8 -12 18 -5 -10 5 2	3 -2 -1 0 -1 -1 2 1 -2 -1 -1 1 1 -2 0 2 0
51856	28983	0x07137	14	12	2	15	3	-2 2 1 1 1 0 -1 -1 1 1 0 -2 0 -1 0 1 0	1 -1 0 -2 1 1 0 2 0 -1 0 -1 2 0 0 1 0	-9 -13 2 2 -2 -4 -1 -5 4 5 -2 -2 9 -6 -2 8 1	1 -1 -1 0 1 -1 2 0 -1 0 0 0 -1 -1 1 0 0
51857	32437	0x07eb5	14	12	2	15	4	-2 2 1 1 1 0 -1 0 0 2 -1 -1 -1 0 -1 0 -1	3 1 5 0 -2 -3 -3 2 1 3 1 1 0 -1 1 -1 1	-18 -6 3 15 10 -10 -4 -1 8 4 3 -5 9 -7 -12 4 1	3 -2 -1 0 -1 -1 2 1 -2 -1 -1 1 1 -1 -1 2 0
51858	110618	0x1b01a	14	12	2	15	4	-1 -2 1 -1 0 0 -1 1 1 0 1 0 0 -2 2 1 -1	-3 2 -1 1 0 1 3 -2 1 -2 -1 1 0 -1 -1 1 -1	3 40 0 12 6 -1 -7 12 -1 -6 -10 2 -10 1 -9 -12 -1	-2 1 2 1 1 0 -2 0 0 0 0 0 1 1 0 -1 1
51859	99751	0x185a7	14	12	2	15	3	-1 -2 1 -1 0 0 -1 1 1 0 2 0 0 -2 1 1 -1	2 3 3 1 0 -3 0 1 1 0 -1 1 -1 -1 2 0 1	3 37 3 6 1 -1 -12 11 4 0 -10 6 -9 -2 -5 -4 -1	-1 3 1 0 2 1 -2 -1 1 0 1 0 0 2 0 -1 1
51860	79692	0x1374c	14	12	2	15	3	-1 -2 1 -1 1 0 -1 1 0 0 1 0 0 -2 2 1 -1	1 3 0 1 -1 -1 0 0 1 0 -1 1 -1 0 0 -1 1	-12 47 4 32 17 -9 -12 15 7 -4 -8 -3 -5 -5 -23 -13 0	0 0 1 1 0 0 -1 0 -1 -1 -1 0 1 1 0 0 1
51861	128985	0x1f7d9	14	12	2	15	2	-1 -2 1 0 0 1 -1 2 0 -1 1 1 -1 -2 1 0 0	3 1 -1 2 -2 -1 -1 2 1 -2 0 -1 -1 1 2 -2 2	-4 12 -2 12 9 -4 -1 5 0 -5 -1 -3 -2 0 -9 -8 0	1 0 0 1 -1 0 -1 1 -1 -1 -1 0 1 1 -1 1 1
51862	35581	0x08afd	14	12	2	15	3	-1 -2 2 -1 0 0 -1 1 1 0 1 0 0 -2 1 1 -1	1 3 3 2 -1 -3 -1 1 1 0 0 1 -1 -1 2 0 1	3 23 0 3 3 -1 -8 9 2 -2 -5 5 -8 0 -3 -4 -1	-1 4 1 -1 1 3 -3 -1 2 1 2 -1 0 2 0 -1 0
51863	36978	0x09072	14	12	2	15	4	-1 -2 2 -1 0 0 0 1 1 0 1 -1 0 -2 1 1 -1	-3 2 2 0 -1 0 1 -2 1 0 1 2 1 -2 -1 2 -1	4 22 0 -1 0 0 -11 10 4 0 -5 8 -9 -2 0 0 -1	0 5 0 -2 1 3 -3 -2 2 0 2 -2 -1 2 0 -1 0
51864	9339	0x0247b	14	12	2	15	3	-1 -2 2 0 1 -1 0 1 1 0 0 -1 1 -2 1 0 -1	-2 1 2 -1 -1 1 1 -1 1 1 0 2 1 -2 -2 1 -1	-12 35 4 24 14 -9 -15 14 10 -1 -6 1 -4 -9 -18 -4 0	1 3 0 -1 -1 3 -3 -2 2 0 1 -2 0 1 0 0 0
51865	101129	0x18b09	14	12	2	15	2	-1 -1 1 -1 -1 1 0 2 0 0 2 0 -1 -2 1 0 -1	1 3 3 -1 -2 -1 -1 0 2 2 0 2 1 -2 0 0 1	-15 9 4 17 9 -8 -8 3 10 5 1 -3 5 -7 -12 2 1	1 0 0 -1 0 0 0 0 -1 -1 0 -1 0 0 0 1 1
51866	107347	0x1a353	14	12	2	15	3	-1 -1 1 -1 0 0 -1 1 0 0 1 0 -1 -2 2 2 -1	-3 2 -1 1 0 1 2 -2 0 -2 0 1 1 -1 -1 2 -1	3 20 -1 2 0 0 -4 6 -2 -3 -8 3 -6 1 -2 -5 -1	-1 1 0 0 1 0 -1 0 -1 -1 0 0 0 1 0 -1 1
51867	67039	0x105df	14	12	2	15	5	-1 -1 1 -1 0 0 -1 1 0 0 2 -1 0 -2 2 1 -1	-9 0 1 -4 2 5 7 -4 1 -2 -1 1 4 -3 -5 5 -5	-2 15 1 10 4 -1 0 2 -1 -1 -3 -3 0 1 -6 -6 0	1 1 -1 -1 1 0 -1 -1 -1 -2 -1 0 0 0 0 0 1
51868	91615	0x165df	14	12	2	15	3	-1 -1 1 -1 0 0 -1 2 0 0 2 -1 0 -2 1 1 -1	-2 2 3 -1 0 0 2 -1 1 0 -1 2 2 -2 -1 2 -1	1 39 3 11 5 -2 -11 12 4 -1 -8 4 -9 -1 -8 -7 -1	1 1 -1 -1 1 0 -1 -1 -1 -2 -1 0 0 1 -1 0 1
51869	71486	0x1173e	14	12	2	15	4	-1 -1 1 -1 0 0 -1 2 1 0 2 -1 0 -2 1 0 -1	-2 2 2 -2 1 1 3 0 2 -1 -2 1 3 -3 -1 2 -1	-10 44 5 26 13 -8 -13 13 8 -1 -9 -1 -4 -5 -19 -9 0	0 -1 1 1 1 -1 0 0 -1 -1 -1 0 1 0 0 0 1
51870	104173	0x196ed	14	12	2	15	4	-1 -1 1 -1 0 1 -1 2 0 0 2 0 -1 -2 1 0 -1	5 4 3 0 -2 -3 -3 3 2 2 -1 1 0 -1 2 -2 3	-21 30 6 33 18 -13 -13 10 13 2 -3 -5 3 -9 -24 -5 1	1 -2 1 1 0 -1 1 1 -2 -1 -1 0 1 0 0 1 1
51871	115529	0x1c349	14	12	2	15	2	-1 -1 1 0 -1 1 -1 2 0 0 2 0 -1 -2 1 0 -1	2 2 4 -1 -3 -1 -2 1 1 3 0 2 0 -1 0 -1 1	-2 0 1 0 0 -1 -3 0 3 3 1 1 1 -3 0 4 0	1 0 0 -1 0 0 -1 0 -1 -1 0 0 0 0 -1 1 1
51872	104946	0x199f2	14	12	2	15	4	-1 -1 1 0 0 0 -2 1 1 0 1 0 -1 -2 2 1 -1	-2 1 -1 0 0 2 2 0 0 -2 -1 0 1 -1 -1 1 -1	5 16 -2 0 -1 1 -1 4 -5 -5 -9 2 -5 1 -1 -5 -1	-2 -1 2 2 1 -1 -1 1 -1 0 0 1 1 0 0 -1 1
51873	89838	0x15eee	14	12	2	15	4	-1 -1 1 0 0 1 -2 1 0 0 1 0 -1 -2 2 1 -1	-2 1 0 0 -2 2 1 -1 0 0 0 1 0 0 -2 0 -1	5 15 -3 2 2 1 0 5 -5 -6 -5 1 -6 2 -2 -7 -1	0 -1 1 1 0 -1 -1 1 -2 -1 -1 1 1 0 -1 0 1
51874	93011	0x16b53	14	12	2	15	2	-1 -1 1 0 0 1 -2 1 0 0 2 0 -1 -2 1 1 -1	3 2 4 0 -2 -2 -2 2 0 2 0 1 -1 0 1 -1 1	5 12 0 -4 -3 1 -5 4 0 0 -5 5 -5 -1 2 1 -1	1 1 0 0 1 0 -1 0 -1 -1 0 1 0 1 -1 0 1
51875	72114	0x119b2	14	12	2	15	4	-1 -1 1 0 0 1 -2 1 1 0 2 0 -1 -2 1 0 -1	3 2 3 -1 -1 -1 -1 3 1 1 -1 0 0 -1 1 -1 1	-6 17 2 11 5 -5 -7 5 4 0 -6 0 0 -5 -9 -1 0	0 -1 2 2 1 -1 0 1 -1 0 0 1 1 0 0 0 1
51876	109403	0x1ab5b	14	12	2	15	2	-1 -1 1 0 1 -1 -1 0 2 2 0 -2 1 -1 0 0 -1	-2 1 4 -1 0 -1 1 -1 1 2 0 2 0 -2 -1 1 -1	10 22 1 -4 -2 4 -7 8 1 -1 -3 7 -10 1 3 -2 -1	-1 3 2 -1 1 2 -3 -2 3 1 2 -1 0 1 0 -1 -1
51877	109238	0x1aab6	14	12	2	15	2	-1 -1 1 0 1 -1 -1 1 2 2 0 -2 0 -1 0 0 -1	4 3 3 1 -2 -4 -4 2 1 3 0 2 -1 -1 2 -2 3	7 26 2 -2 -1 2 -12 11 5 0 -4 9 -11 -2 1 0 -1	-2 1 3 0 1 1 -2 -1 2 1 2 -1 0 1 0 -1 -1
51878	17508	0x04464	14	12	2	15	3	-1 -1 1 0 1 0 -2 0 0 1 1 0 -1 -2 2 1 -1	2 2 2 -1 -1 -1 -2 2 0 2 0 0 -1 0 0 -1 1	-9 -15 1 7 3 -3 4 -6 1 2 4 -6 9 -3 -4 3 1	0 0 1 0 0 1 -1 0 0 0 1 0 0 0 1 0 0
51879	109257	0x1aac9	14	12	2	15	3	-1 -1 1 0 1 0 -2 0 1 2 0 -1 0 -2 1 1 -1	1 2 3 1 -2 -2 -2 0 0 3 1 2 -2 0 0 -1 1	11 7 -2 -8 -3 5 -1 4 -3 -3 0 5 -8 3 6 -2 -1	-1 2 2 -1 0 2 -3 -1 2 1 2 -1 0 1 0 -1 -1
51880	19696	0x04cf0	14	12	2	15	3	-1 -1 1 0 2 -1 0 -1 0 0 -1 -1 2 -1 2 1 0	-1 0 -4 0 0 2 1 -1 0 -1 -1 0 -1 2 -2 -1 0	-16 32 4 35 18 -9 -6 10 6 -4 -4 -8 1 -6 -24 -12 1	0 0 0 0 -1 1 -1 -1 0 0 -1 -1 0 0 1 0 0
51881	127082	0x1f06a	14	12	2	15	3	-1 -1 1 1 1 -2 0 0 2 0 -1 -1 2 -1 0 0 1	1 -2 -3 1 2 0 1 2 0 -4 -1 -2 0 1 2 0 1	7 -2 -1 -6 -4 4 3 -1 -3 -2 -1 1 -2 2 5 -1 0	-2 3 0 -1 0 3 -3 -2 4 2 2 -2 -1 1 1 -1 -1
51882	94293	0x17055	14	12	2	15	3	-1 -1 1 1 1 -2 1 -1 1 0 -2 0 2 0 0 0 1	1 -2 -3 2 1 -1 0 1 0 -3 0 -2 -2 2 2 -1 1	-2 -20 -1 -1 0 1 8 -7 -2 0 6 -5 6 1 2 1 1	-1 4 -1 -2 -1 4 -3 -2 4 2 2 -2 -1 1 1 0 -1
51883	79735	0x13777	14	12	2	15	4	-1 -1 1 1 1 -2 1 0 1 0 -2 -1 2 0 0 0 1	0 -2 -4 2 0 0 0 0 0 -3 0 -1 -1 2 1 -1 1	6 -3 -2 -4 -1 4 4 0 -3 -3 3 0 -3 3 4 -3 0	-1 3 -1 -2 -1 3 -3 -2 3 1 1 -2 -1 1 0 0 -1
51884	76432	0x12a90	14	12	2	15	4	-1 -1 1 1 2 -1 0 -1 1 0 -2 -1 2 0 0 0 1	1 -2 -4 2 0 0 0 1 0 -3 0 -2 -2 3 1 -2 1	2 13 -2 9 7 0 1 6 -2 -7 0 -2 -5 2 -6 -10 0	0 2 0 0 -1 2 -2 -1 2 1 0 -1 0 1 0 0 -1
51885	44480	0x0adc0	14	12	2	15	5	-1 -1 1 1 2 -1 1 -1 0 -1 -2 0 2 0 0 0 1	2 -2 -4 2 0 0 0 1 0 -3 0 -2 -2 3 1 -2 1	-16 20 2 29 17 -10 -5 8 6 -4 -2 -7 2 -6 -21 -9 1	2 2 -2 0 -2 2 -1 -1 1 0 -1 -1 0 1 0 1 0
51886	110626	0x1b022	14	12	2	15	5	-1 -1 1 1 2 -1 1 -1 0 0 -2 -1 2 0 0 0 1	1 -2 -3 1 -1 0 -1 0 0 -1 1 -1 -2 3 0 -2 1	-7 -1 0 13 9 -3 1 2 3 -2 6 -5 2 -2 -8 -4 1	2 3 -2 -2 -2 3 -2 -2 2 0 0 -2 -1 1 0 1 -1
51887	102580	0x190b4	14	12	2	15	4	-1 -1 2 -1 0 0 -1 0 1 0 1 -1 1 -2 2 1 0	-2 1 -1 -1 1 1 1 1 1 -2 -1 -1 1 0 0 1 0	-2 -15 -1 3 2 1 8 -6 -2 0 6 -6 6 3 0 -2 1	-2 2 1 -2 1 3 -2 -1 2 2 2 -2 -1 0 2 -1 -1
51888	117999	0x1ccef	14	12	2	15	2	-1 -1 2 0 1 -2 1 0 1 0 -1 -1 2 -1 0 1 0	6 2 1 3 -1 -5 -5 3 0 1 0 1 -2 1 4 -2 4	-7 19 5 9 4 -5 -14 9 11 4 -4 5 -3 -8 -7 4 0	-1 5 -1 -3 0 5 -3 -3 4 2 3 -3 -2 2 1 -1 -1
51889	48925	0x0bf1d	14	12	2	15	3	-1 -1 2 0 1 -1 0 0 1 0 0 -2 2 -1 1 1 -1	5 3 2 1 -3 -3 -5 2 0 4 -1 3 -2 1 1 -3 3	-5 56 7 19 8 -6 -24 21 13 1 -13 9 -12 -11 -15 -2 -1	-1 2 1 -1 1 2 -2 -2 1 1 1 -1 -1 1 0 -1 0
51890	99292	0x183dc	14	12	2	15	2	-1 -1 2 0 1 -1 1 -1 1 0 -1 -2 2 0 0 1 0	-1 0 0 1 -1 -1 -1 -1 0 0 1 1 -1 1 0 0 0	8 17 0 -6 -3 3 -9 9 3 0 -3 9 -10 -1 4 1 -1	0 6 -1 -3 1 4 -3 -3 3 1 2 -2 -2 2 0 -1 -1
51891	131031	0x1ffd7	14	12	2	15	3	-1 -1 2 0 2 -1 -1 0 1 0 0 -2 1 -1 1 1 0	6 2 -1 1 -1 -3 -5 5 0 0 -1 -1 -1 2 3 -3 4	-5 23 3 14 7 -4 -10 10 7 -1 -4 2 -4 -5 -10 -3 0	-1 1 1 0 1 2 -1 -1 1 1 1 -1 -1 1 1 -1 -1
51892	119048	0x1d108	14	12	2	15	2	-1 -1 2 0 2 -1 0 -1 1 0 -1 -1 2 -1 0 1 0	7 2 1 3 -1 -5 -5 4 0 1 0 0 -3 2 4 -3 4	-11 35 5 22 12 -9 -17 15 12 0 -7 3 -5 -9 -17 -3 0	0 4 0 -1 0 4 -2 -2 3 2 2 -2 -1 2 1 -1 -1
51893	90645	0x16215	14	12	2	15	3	-1 -1 2 1 0 -1 -1 0 2 0 0 -1 1 -2 1 1 0	3 0 0 1 -1 -1 -3 3 -1 0 0 0 -1 1 2 -1 2	16 -17 -3 -27 -16 9 2 -4 -5 1 -2 9 -4 1 19 10 -1	-3 4 1 -2 1 4 -4 -2 4 3 4 -2 -2 1 1 -2 -1
51894	41866	0x0a38a	14	12	2	15	3	-1 -1 2 1 0 -1 0 0 1 -1 0 -1 2 -2 1 1 0	-3 -2 0 -1 0 3 2 -1 -1 -1 0 1 1 0 -2 2 -2	9 3 -1 -12 -8 4 -3 2 -2 0 -6 7 -5 -2 8 5 -1	0 5 -2 -3 0 4 -4 -3 3 1 2 -2 -2 1 0 -1 0
51895	99503	0x184af	14	12	2	15	2	-1 -1 2 1 1 -2 0 0 1 0 -1 -1 2 -1 0 1 0	7 1 2 3 -2 -5 -6 4 -1 2 0 1 -3 2 4 -3 4	6 10 2 -8 -5 2 -9 6 4 2 -4 9 -7 -4 5 6 -1	-1 5 -1 -3 0 5 -4 -3 4 2 3 -2 -2 2 0 -1 -1
51896	115598	0x1c38e	14	12	2	15	4	-1 -1 2 1 1 -1 0 0 1 0 -1 -2 2 -1 0 1 0	3 0 1 2 -3 -2 -4 1 -1 2 1 2 -2 2 1 -2 2	16 22 -1 -14 -7 6 -11 12 1 -2 -6 14 -16 -1 9 2 -2	0 5 -1 -3 0 4 -4 -3 3 1 2 -2 -2 2 -1 -1 -1
51897	74703	0x123cf	14	12	2	15	2	-1 -1 2 1 1 -1 1 -1 1 0 -1 -2 2 0 0 0 0	0 -1 1 -1 -2 0 -2 0 0 2 1 1 -1 1 -1 -1 0	1 -1 1 -4 -2 1 -6 3 5 3 2 5 -2 -5 3 7 0	1 5 -1 -3 0 4 -3 -3 3 1 2 -2 -2 1 0 0 -1
51898	94491	0x1711b	14	12	2	15	2	-1 -1 2 1 2 -1 0 -1 1 0 -1 -1 2 -1 0 0 0	8 1 2 1 -2 -4 -6 5 0 3 0 0 -3 2 3 -4 4	-18 17 6 24 13 -11 -14 9 14 3 -2 -1 3 -13 -18 3 1	1 3 0 -1 -1 4 -2 -2 3 2 2 -2 -1 1 1 0 -1
51899	12295	0x03007	14	12	2	15	3	-1 0 0 -1 -1 1 -1 1 0 0 2 0 -2 -1 2 1 -1	-6 1 -2 -2 1 4 5 -3 1 -3 -1 0 3 -2 -3 3 -3	-1 6 -1 3 -1 0 3 -2 -4 -1 -5 -3 2 2 -2 -4 0	-1 -3 1 2 2 -4 2 2 -4 -2 -2 2 1 -1 0 0 2
51900	11379	0x02c73	14	12	2	15	3	-1 0 0 -1 0 0 -2 0 1 2 1 -1 -1 -1 1 2 -1	-3 2 1 1 1 -1 2 -2 0 -1 0 1 0 -1 0 2 -1	25 7 -4 -26 -16 13 4 0 -11 -3 -5 9 -12 11 19 -3 -2	-3 1 2 0 3 -1 -1 0 0 0 1 1 0 1 0 -2 0
51901	123921	0x1e411	14	12	2	15	3	-1 0 0 -1 0 0 -2 1 0 1 2 -1 -1 -1 1 2 -1	-2 2 2 0 1 -1 2 -1 0 -1 -1 1 1 -1 0 2 -1	19 22 -1 -15 -11 9 -1 4 -7 -2 -8 8 -12 8 11 -5 -2	-1 0 0 0 3 -2 0 0 -2 -2 -1 2 0 1 -1 -1 1
51902	78319	0x131ef	14	12	2	15	4	-1 0 0 -1 0 0 -2 1 0 1 2 -1 -1 -1 2 1 -1	-6 1 0 -3 2 3 5 -2 1 -2 -2 0 3 -2 -3 3 -3	3 7 0 4 0 3 7 -3 -6 -2 -1 -5 1 6 -1 -8 0	-1 -3 1 1 2 -3 1 1 -3 -2 -2 2 1 -1 0 0 1
51903	2863	0x00b2f	14	12	2	15	3	-1 0 0 -1 0 0 -2 1 0 2 2 -1 -1 -1 1 1 -1	1 3 4 -1 0 -3 -1 1 1 2 -1 1 0 -1 1 0 1	7 -7 1 -8 -6 6 6 -6 -3 3 5 -1 1 6 8 0 0	-1 -1 1 -1 2 -1 0 0 -1 -1 0 1 0 0 0 0 0
51904	106255	0x19f0f	14	12	2	15	2	-1 0 0 -1 0 0 -2 1 1 1 2 -1 0 -2 1 1 -1	-5 1 2 -2 3 2 6 -2 1 -2 -2 1 3 -3 -2 4 -3	6 37 2 7 1 1 -5 8 -2 -3 -11 2 -8 3 -5 -10 -1	-1 -1 1 1 2 -2 0 0 -1 -1 -1 1 1 0 0 -1 1
51905	74398	0x1229e	14	12	2	15	5	-1 0 0 -1 0 1 -2 1 0 1 1 0 -2 -1 2 1 -1	0 3 -2 1 -1 0 0 0 1 -1 -1 0 0 0 0 -1 1	-3 16 -1 13 7 -2 2 3 -3 -5 -3 -5 -1 3 -9 -11 0	-2 -5 3 3 1 -4 2 3 -4 -1 -2 2 2 -1 0 0 1
51906	76641	0x12b61	14	12	2	15	6	-1 0 0 -1 0 1 -2 1 0 1 1 0 -1 -2 2 1 -1	-3 2 -1 0 0 2 3 -2 1 -1 -1 1 1 -1 -2 1 -1	-5 26 0 20 11 -4 0 6 -2 -6 -5 -6 -2 2 -14 -14 0	-1 -4 2 2 0 -3 1 2 -3 -1 -2 1 2 -1 0 0 1
51907	6238	0x0185e	14	12	2	15	5	-1 0 0 -1 0 1 -2 1 0 2 1 0 -2 -1 1 1 -1	7 5 2 3 -3 -6 -6 3 1 3 0 1 -3 1 4 -4 5	1 2 0 1 1 1 1 0 0 0 3 -1 -1 3 0 -3 0	-2 -3 3 1 1 -2 1 2 -2 0 0 1 1 0 0 0 0
51908	4513	0x011a1	14	12	2	15	4	-1 0 0 -1 0 1 -2 1 0 2 1 0 -1 -2 1 1 -1	4 4 3 2 -2 -4 -3 1 1 3 0 2 -2 0 2 -2 3	-1 12 1 8 5 -1 -1 3 1 -1 1 -2 -2 2 -5 -6 0	-1 -2 2 0 0 -1 0 1 -1 0 0 0 1 0 0 0 0
51909	46929	0x0b751	14	12	2	15	4	-1 0 0 -1 0 1 -1 1 -1 0 2 0 -2 -1 2 1 -1	-2 2 -1 -2 0 2 2 -1 1 -1 -1 0 2 -1 -2 1 -1	-16 13 3 23 10 -8 -2 1 4 1 -3 -8 7 -4 -16 -5 1	1 -4 0 2 1 -4 3 2 -5 -3 -3 2 1 -1 0 1 2
51910	82588	0x1429c	14	12	2	15	5	-1 0 0 -1 0 1 -1 1 0 1 2 0 -2 -2 1 1 -1	5 4 2 0 -1 -3 -3 2 1 2 0 1 0 -1 2 -1 3	-15 9 5 15 5 -8 -9 2 10 6 -3 -2 6 -8 -11 4 1	0 -2 1 1 1 -2 2 1 -2 -1 0 0 0 0 1 0 1
51911	43723	0x0aacb	14	12	2	15	3	-1 0 0 -1 1 -1 -2 0 0 2 1 -1 0 -1 1 2 -1	-2 2 3 0 2 -2 2 -1 0 0 -1 1 0 -1 0 2 -1	11 15 1 -5 -5 6 2 1 -5 -1 -3 2 -6 7 5 -6 -1	-1 1 0 -1 2 0 -1 -1 0 -1 0 1 0 1 0 -1 0
51912	14441	0x03869	14	12	2	15	4	-1 0 0 -1 1 -1 -2 0 1 2 0 -1 0 -1 1 2 -1	-3 2 0 2 2 -1 3 -2 0 -2 -1 1 0 -1 0 2 -1	16 38 -1 -3 -3 6 -3 10 -7 -7 -11 6 -15 8 2 -13 -2	-3 0 2 1 2 -1 -1 0 0 0 0 1 1 1 0 -2 0
51913	70104	0x111d8	14	12	2	15	3	-1 0 0 -1 1 0 -2 0 -1 1 1 0 -1 -1 2 2 -1	-2 2 0 0 1 0 2 -1 0 -1 -1 0 0 0 -1 1 -1	-4 15 1 14 6 -2 3 1 -3 -3 -3 -6 1 3 -9 -10 0	0 -2 0 1 1 -2 1 1 -3 -2 -2 2 1 0 0 0 1
51914	102885	0x191e5	14	12	2	15	3	-1 0 0 -1 1 0 -2 0 0 1 1 -1 -1 -1 2 2 -1	-6 1 -2 -1 2 3 5 -3 0 -3 -1 0 2 -1 -3 3 -3	6 28 -1 6 1 2 0 6 -6 -6 -9 0 -7 5 -4 -12 -1	-1 -2 1 2 2 -3 1 1 -3 -2 -2 2 1 0 0 -1 1
51915	32475	0x07edb	14	12	2	15	3	-1 0 0 -1 1 0 -2 0 0 2 1 -1 -1 -1 2 1 -1	-3 2 0 -2 1 1 2 -1 1 0 -1 0 1 -1 -2 1 -1	-6 -1 1 13 6 -1 7 -4 -2 -1 4 -9 6 3 -7 -7 1	-1 -3 2 1 1 -2 1 1 -2 -1 -1 1 1 -1 1 0 0
