root	fingerprint_index	identity	score	curve_max	line_max	anchor_count	v_pairings	anchors
root-000029	2272	0	1.2994696017273067e-10	3.013421111773677e-16	1.2994696017273067e-10	9	0 1 2 0 2 2 1 1 1	V2:+2 V4:+2 V5:+2 D02:-2 D04:-2 D05:-2 D23:+2 D34:-2 D35:-2
root-000029	2271	0	1.3052678864494533e-10	3.0134239524847683e-16	1.3052678864494533e-10	9	0 -1 -2 0 -2 -2 -1 -1 -1	V2:-2 V4:-2 V5:-2 D02:+2 D04:+2 D05:+2 D23:-2 D34:+2 D35:+2
root-000029	2255	0	1.3067369113960344e-10	3.0133366739784827e-16	1.3067369113960344e-10	9	0 -1 -2 -1 -1 0 -2 -1 -2	V2:-2 V6:-2 V8:-2 D02:+2 D06:+2 D08:+2 D25:-2 D56:+2 D58:+2
root-000029	2246	0	1.3143970364871273e-10	3.0130479753693753e-16	1.3143970364871273e-10	9	0 1 2 1 1 2 0 1 2	V2:+2 V5:+2 V8:+2 D02:-2 D05:-2 D08:-2 D26:+2 D56:+2 D68:-2
root-000029	361	0	1.3213913352301018e-10	3.0125072887326975e-16	1.3213913352301018e-10	9	-2 -1 -1 -2 -1 0 -1 0 -2	V0:-2 V3:-2 V8:-2 D05:-2 D07:-2 D35:-2 D37:-2 D58:+2 D78:+2
root-000029	1763	0	1.322042353904747e-10	3.0128322410666023e-16	1.322042353904747e-10	9	-1 0 -2 -1 -1 0 -2 -2 -1	V2:-2 V6:-2 V7:-2 D12:+2 D16:+2 D17:+2 D25:-2 D56:+2 D57:+2
root-000029	207	0	1.3228212009644204e-10	3.0134360297104623e-16	1.3228212009644204e-10	9	-2 -2 0 0 -1 -1 -1 -2 -1	V0:-2 V1:-2 V7:-2 D02:-2 D03:-2 D12:-2 D13:-2 D27:+2 D37:+2
root-000029	550	0	1.3373429310661368e-10	3.0127549338459673e-16	1.3373429310661368e-10	9	2 1 0 2 0 1 1 1 2	V0:+2 V3:+2 V8:+2 D02:+2 D04:+2 D23:-2 D28:-2 D34:+2 D48:-2
root-000029	2188	0	1.3377654122432886e-10	3.012951692169085e-16	1.3377654122432886e-10	9	0 1 2 2 1 1 2 0 1	V2:+2 V3:+2 V6:+2 D02:-2 D03:-2 D06:-2 D27:+2 D37:+2 D67:+2
root-000029	826	0	1.3479000178649848e-10	9.972889068711284e-12	1.3479000178649848e-10	9	2 0 0 1 2 1 1 2 1	V0:+2 V4:+2 V7:+2 D01:+2 D02:+2 D14:-2 D17:-2 D24:-2 D27:-2
root-000029	2172	0	1.3755878341789668e-10	3.013289957112629e-16	1.3755878341789668e-10	9	0 1 2 2 2 1 1 1 0	V2:+2 V3:+2 V4:+2 D02:-2 D03:-2 D04:-2 D28:+2 D38:+2 D48:+2
root-000029	83	0	1.3813521298977408e-10	3.005393642302509e-16	1.3813521298977408e-10	9	-2 -2 -1 -1 -1 0 0 -2 -1	V0:-2 V1:-2 V7:-2 D05:-2 D06:-2 D15:-2 D16:-2 D57:+2 D67:+2
root-000029	585	0	1.388796720721344e-10	3.012927227268493e-16	1.388796720721344e-10	9	-2 -1 0 -1 -1 -2 0 -1 -2	V0:-2 V5:-2 V8:-2 D02:-2 D06:-2 D25:+2 D28:+2 D56:-2 D68:+2
root-000029	839	0	1.3971014410852786e-10	9.382145753402194e-12	1.3971014410852786e-10	9	-2 0 0 -1 -1 -1 -1 -2 -2	V0:-2 V7:-2 V8:-2 D01:-2 D02:-2 D17:+2 D18:+2 D27:+2 D28:+2
root-000029	840	0	1.3981298738303054e-10	8.726496972347789e-12	1.3981298738303054e-10	9	2 0 0 1 1 1 1 2 2	V0:+2 V7:+2 V8:+2 D01:+2 D02:+2 D17:-2 D18:-2 D27:-2 D28:-2
root-000029	731	0	1.40590766026356e-10	3.01067012242086e-16	1.40590766026356e-10	9	-2 0 -1 -1 -2 -2 -1 -1 0	V0:-2 V4:-2 V5:-2 D01:-2 D08:-2 D14:+2 D15:+2 D48:-2 D58:-2
root-000029	590	0	1.4113816930954997e-10	3.0130964850280375e-16	1.4113816930954997e-10	9	2 1 0 1 1 1 2 0 2	V0:+2 V6:+2 V8:+2 D02:+2 D07:+2 D26:-2 D28:-2 D67:+2 D78:-2
root-000029	555	0	1.418777031549376e-10	3.012808627508738e-16	1.418777031549376e-10	9	-2 -1 0 -1 -2 -2 0 -1 -1	V0:-2 V4:-2 V5:-2 D02:-2 D06:-2 D24:+2 D25:+2 D46:-2 D56:-2
root-000029	611	0	1.4359219892822228e-10	3.0104294568247524e-16	1.4359219892822228e-10	9	-2 -1 0 0 -2 -2 -1 -1 -1	V0:-2 V4:-2 V5:-2 D02:-2 D03:-2 D24:+2 D25:+2 D34:+2 D35:+2
root-000029	2242	0	1.4456559140935162e-10	3.012562977230575e-16	1.4456559140935162e-10	9	0 1 2 1 1 2 1 0 2	V2:+2 V5:+2 V8:+2 D02:-2 D05:-2 D08:-2 D27:+2 D57:+2 D78:-2
root-000029	612	0	1.4472119800119525e-10	3.009851844329552e-16	1.4472119800119525e-10	9	2 1 0 0 2 2 1 1 1	V0:+2 V4:+2 V5:+2 D02:+2 D03:+2 D24:-2 D25:-2 D34:-2 D35:-2
root-000029	384	0	1.4760805573245498e-10	3.013204125783665e-16	1.4760805573245498e-10	9	2 1 1 2 0 1 0 1 2	V0:+2 V3:+2 V8:+2 D04:+2 D06:+2 D34:+2 D36:+2 D48:-2 D68:-2
root-000029	581	0	1.4793812045047647e-10	3.0123400075177935e-16	1.4793812045047647e-10	9	-2 -1 0 -1 -1 -2 -1 0 -2	V0:-2 V5:-2 V8:-2 D02:-2 D07:-2 D25:+2 D28:+2 D57:-2 D78:+2
root-000029	568	0	1.484865682463713e-10	3.0131483130380493e-16	1.484865682463713e-10	9	2 1 0 1 2 1 0 1 2	V0:+2 V4:+2 V8:+2 D02:+2 D06:+2 D24:-2 D28:-2 D46:+2 D68:-2
root-000029	2223	0	1.4855530185094804e-10	3.0126482199658053e-16	1.4855530185094804e-10	9	0 -1 -2 -1 -2 -1 -1 0 -2	V2:-2 V4:-2 V8:-2 D02:+2 D04:+2 D08:+2 D27:-2 D47:-2 D78:+2
root-000029	168	0	1.516064062345936e-10	3.0133153118523612e-16	1.516064062345936e-10	9	2 2 0 1 2 0 1 1 1	V0:+2 V1:+2 V4:+2 D02:+2 D05:+2 D12:+2 D15:+2 D24:-2 D45:+2
root-000029	1705	0	1.5197325444355722e-10	3.0119247759991517e-16	1.5197325444355722e-10	9	-1 0 -2 -2 -1 -1 0 -1 -2	V2:-2 V3:-2 V8:-2 D12:+2 D13:+2 D18:+2 D26:-2 D36:-2 D68:+2
root-000029	1283	0	1.519897779688653e-10	3.0155949913757565e-16	1.519897779688653e-10	9	-1 -1 -2 -2 -1 -1 0 0 -2	V2:-2 V3:-2 V8:-2 D26:-2 D27:-2 D36:-2 D37:-2 D68:+2 D78:+2
root-000029	98	0	1.5221696446894647e-10	3.0328895654579625e-16	1.5221696446894647e-10	9	2 2 1 1 0 1 1 2 0	V0:+2 V1:+2 V7:+2 D04:+2 D08:+2 D14:+2 D18:+2 D47:-2 D78:+2
root-000029	2171	0	1.5415999767765963e-10	3.013340312230221e-16	1.5415999767765963e-10	9	0 -1 -2 -2 -2 -1 -1 -1 0	V2:-2 V3:-2 V4:-2 D02:+2 D03:+2 D04:+2 D28:-2 D38:-2 D48:-2
root-000029	2266	0	1.5797317321646605e-10	3.0131529891470015e-16	1.5797317321646605e-10	9	0 1 2 1 0 1 2 2 1	V2:+2 V6:+2 V7:+2 D02:-2 D06:-2 D07:-2 D24:+2 D46:-2 D47:-2
root-000029	2259	0	1.584728342706344e-10	3.0131220806265677e-16	1.584728342706344e-10	9	0 -1 -2 -1 0 -2 -2 -1 -1	V2:-2 V5:-2 V6:-2 D02:+2 D05:+2 D06:+2 D24:-2 D45:+2 D46:+2
root-000029	2254	0	1.5852831099377136e-10	3.0158185980367946e-16	1.5852831099377136e-10	9	0 1 2 1 1 0 2 2 1	V2:+2 V6:+2 V7:+2 D02:-2 D06:-2 D07:-2 D25:+2 D56:-2 D57:-2
root-000029	684	0	1.5857790979328682e-10	3.0013945824790155e-16	1.5857790979328682e-10	9	2 0 2 0 1 2 1 1 1	V0:+2 V2:+2 V5:+2 D01:+2 D03:+2 D12:-2 D15:-2 D23:+2 D35:-2
root-000029	2222	0	1.5977446786033937e-10	3.013146704961376e-16	1.5977446786033937e-10	9	0 1 2 1 2 1 1 2 0	V2:+2 V4:+2 V7:+2 D02:-2 D04:-2 D07:-2 D28:+2 D48:+2 D78:+2
root-000029	2221	0	1.60907404917937e-10	3.013139334360046e-16	1.60907404917937e-10	9	0 -1 -2 -1 -2 -1 -1 -2 0	V2:-2 V4:-2 V7:-2 D02:+2 D04:+2 D07:+2 D28:-2 D48:-2 D78:-2
root-000029	491	0	1.6150220577137333e-10	3.0147570479297243e-16	1.6150220577137333e-10	9	-2 -1 -1 0 -1 -1 0 -2 -2	V0:-2 V7:-2 V8:-2 D03:-2 D06:-2 D37:+2 D38:+2 D67:+2 D68:+2
root-000029	51	0	1.631055214891846e-10	3.012983110341626e-16	1.631055214891846e-10	9	-2 -2 -1 -1 -2 -1 -1 0 0	V0:-2 V1:-2 V4:-2 D07:-2 D08:-2 D17:-2 D18:-2 D47:-2 D48:-2
root-000029	1438	0	1.6648968513246057e-10	3.0133579047402045e-16	1.6648968513246057e-10	9	1 1 2 0 0 1 2 1 2	V2:+2 V6:+2 V8:+2 D23:+2 D24:+2 D36:-2 D38:-2 D46:-2 D48:-2
root-000029	1899	0	1.6657468666461688e-10	3.17914268689611e-16	1.6657468666461688e-10	9	-1 0 -1 -1 0 -1 -2 -2 -2	V6:-2 V7:-2 V8:-2 D16:+2 D17:+2 D18:+2 D46:+2 D47:+2 D48:+2
root-000029	569	0	1.669959545051908e-10	3.0124665200921347e-16	1.669959545051908e-10	9	-2 -1 0 -1 -2 0 -2 -1 -1	V0:-2 V4:-2 V6:-2 D02:-2 D05:-2 D24:+2 D26:+2 D45:-2 D56:+2
root-000029	2300	0	1.6706194248790947e-10	3.4931854335863466e-16	1.6706194248790947e-10	9	0 1 1 2 2 1 2 0 1	V3:+2 V4:+2 V6:+2 D03:-2 D04:-2 D06:-2 D37:+2 D47:+2 D67:+2
root-000029	2198	0	1.681216892761722e-10	3.0136770542405536e-16	1.681216892761722e-10	9	0 1 2 2 1 0 2 1 1	V2:+2 V3:+2 V6:+2 D02:-2 D03:-2 D06:-2 D25:+2 D35:+2 D56:-2
root-000029	1731	0	1.6998237501988852e-10	3.0045215447608354e-16	1.6998237501988852e-10	9	-1 0 -2 -1 -2 -1 -1 -2 0	V2:-2 V4:-2 V7:-2 D12:+2 D14:+2 D17:+2 D28:-2 D48:-2 D78:-2
root-000029	404	0	1.7004851101464417e-10	3.0140459767149924e-16	1.7004851101464417e-10	9	2 1 1 1 2 0 2 1 0	V0:+2 V4:+2 V6:+2 D05:+2 D08:+2 D45:+2 D48:+2 D56:-2 D68:+2
root-000029	2211	0	1.7173371364405916e-10	3.0133524867778743e-16	1.7173371364405916e-10	9	0 -1 -2 -1 -2 -2 -1 -1 0	V2:-2 V4:-2 V5:-2 D02:+2 D04:+2 D05:+2 D28:-2 D48:-2 D58:-2
root-000029	1452	0	1.7362322637500234e-10	8.622952609812695e-16	1.7362322637500234e-10	9	1 1 1 2 2 1 0 0 2	V3:+2 V4:+2 V8:+2 D36:+2 D37:+2 D46:+2 D47:+2 D68:-2 D78:-2
root-000029	462	0	1.7449690965508373e-10	3.0132500372651957e-16	1.7449690965508373e-10	9	2 1 1 0 2 1 1 2 0	V0:+2 V4:+2 V7:+2 D03:+2 D08:+2 D34:-2 D37:-2 D48:+2 D78:+2
root-000029	466	0	1.7478514250717972e-10	3.0140020544463247e-16	1.7478514250717972e-10	9	2 1 1 0 2 1 0 2 1	V0:+2 V4:+2 V7:+2 D03:+2 D06:+2 D34:-2 D37:-2 D46:+2 D67:-2
root-000029	1559	0	1.8334403033124352e-10	5.009903232311579e-16	1.8334403033124352e-10	9	-1 -1 -1 0 0 -1 -2 -2 -2	V6:-2 V7:-2 V8:-2 D36:+2 D37:+2 D38:+2 D46:+2 D47:+2 D48:+2
root-000029	533	0	1.871134919529902e-10	3.0181536123989754e-16	1.871134919529902e-10	9	-2 -1 0 -2 -1 -1 0 -2 -1	V0:-2 V3:-2 V7:-2 D02:-2 D06:-2 D23:+2 D27:+2 D36:-2 D67:+2
root-000029	516	0	1.8912436474504202e-10	3.0255457799249426e-16	1.8912436474504202e-10	9	2 1 0 2 2 1 0 1 1	V0:+2 V3:+2 V4:+2 D02:+2 D06:+2 D23:-2 D24:-2 D36:+2 D46:+2
root-000029	1196	0	1.929789893590001e-10	2.9089833169454773e-16	1.929789893590001e-10	9	1 2 0 1 2 1 0 2 1	V1:+2 V4:+2 V7:+2 D12:+2 D16:+2 D24:-2 D27:-2 D46:+2 D67:-2
root-000029	561	0	1.9636465791034988e-10	3.0113221593567248e-16	1.9636465791034988e-10	9	-2 -1 0 -1 -2 -1 -1 -2 0	V0:-2 V4:-2 V7:-2 D02:-2 D08:-2 D24:+2 D27:+2 D48:-2 D78:-2
root-000029	2186	0	1.9857911931409983e-10	3.011942329264504e-16	1.9857911931409983e-10	9	0 1 2 2 1 1 2 1 0	V2:+2 V3:+2 V6:+2 D02:-2 D03:-2 D06:-2 D28:+2 D38:+2 D68:+2
root-000029	1314	0	1.9884763143599834e-10	3.0143710604264234e-16	1.9884763143599834e-10	9	1 1 2 2 0 1 0 1 2	V2:+2 V3:+2 V8:+2 D24:+2 D26:+2 D34:+2 D36:+2 D48:-2 D68:-2
root-000029	566	0	1.9901869271100852e-10	3.112732087726494e-16	1.9901869271100852e-10	9	2 1 0 1 2 1 0 2 1	V0:+2 V4:+2 V7:+2 D02:+2 D06:+2 D24:-2 D27:-2 D46:+2 D67:-2
root-000029	1785	0	2.0183214941873571e-10	3.013623680312574e-16	2.0183214941873571e-10	9	-1 0 -2 0 -2 -1 -1 -2 -1	V2:-2 V4:-2 V7:-2 D12:+2 D14:+2 D17:+2 D23:-2 D34:+2 D37:+2
root-000029	2225	0	2.0206859806751695e-10	3.100915954461111e-16	2.0206859806751695e-10	9	0 -1 -2 -1 -2 -1 0 -2 -1	V2:-2 V4:-2 V7:-2 D02:+2 D04:+2 D07:+2 D26:-2 D46:-2 D67:+2
root-000029	2187	0	2.036677093251657e-10	3.0144845669195013e-16	2.036677093251657e-10	9	0 -1 -2 -2 -1 -1 -2 0 -1	V2:-2 V3:-2 V6:-2 D02:+2 D03:+2 D06:+2 D27:-2 D37:-2 D67:-2
root-000029	908	0	2.0636275797529263e-10	3.051869991478688e-16	2.0636275797529263e-10	9	1 2 2 1 0 1 1 2 0	V1:+2 V2:+2 V7:+2 D14:+2 D18:+2 D24:+2 D28:+2 D47:-2 D78:+2
root-000029	2479	0	2.0983250070626775e-10	5.0775161284130236e-11	2.0983250070626775e-10	9	0 0 -2 -1 -1 -1 -1 -2 -2	V2:-2 V7:-2 V8:-2 D02:+2 D07:+2 D08:+2 D12:+2 D17:+2 D18:+2
root-000029	2216	0	2.105577568814593e-10	3.012224829358533e-16	2.105577568814593e-10	9	0 1 2 1 2 2 0 1 1	V2:+2 V4:+2 V5:+2 D02:-2 D04:-2 D05:-2 D26:+2 D46:+2 D56:+2
root-000029	2247	0	2.122593000470635e-10	2.9780423051341144e-16	2.122593000470635e-10	9	0 -1 -2 -1 -1 -1 -2 -2 0	V2:-2 V6:-2 V7:-2 D02:+2 D06:+2 D07:+2 D28:-2 D68:-2 D78:-2
root-000029	162	0	2.1263237806169142e-10	2.6519095686837653e-16	2.1263237806169142e-10	9	2 2 0 1 2 1 1 1 0	V0:+2 V1:+2 V4:+2 D02:+2 D08:+2 D12:+2 D18:+2 D24:-2 D48:+2
root-000029	1309	0	2.1439540988780084e-10	3.0130708618918246e-16	2.1439540988780084e-10	9	-1 -1 -2 -2 0 -1 -1 0 -2	V2:-2 V3:-2 V8:-2 D24:-2 D27:-2 D34:-2 D37:-2 D48:+2 D78:+2
root-000029	165	0	2.167364841823214e-10	3.370681203329933e-16	2.167364841823214e-10	9	-2 -2 0 -1 -2 -1 0 -1 -1	V0:-2 V1:-2 V4:-2 D02:-2 D06:-2 D12:-2 D16:-2 D24:+2 D46:-2
root-000029	52	0	2.1833937120323696e-10	3.012884911168086e-16	2.1833937120323696e-10	9	2 2 1 1 2 1 1 0 0	V0:+2 V1:+2 V4:+2 D07:+2 D08:+2 D17:+2 D18:+2 D47:+2 D48:+2
root-000029	2192	0	2.1871803776170117e-10	3.0131507327856985e-16	2.1871803776170117e-10	9	0 1 2 2 1 1 1 0 2	V2:+2 V3:+2 V8:+2 D02:-2 D03:-2 D08:-2 D27:+2 D37:+2 D78:-2
root-000029	1864	0	2.2277089869376552e-10	3.123822175900656e-16	2.2277089869376552e-10	9	1 0 1 1 2 2 2 0 1	V4:+2 V5:+2 V6:+2 D14:-2 D15:-2 D16:-2 D47:+2 D57:+2 D67:+2
root-000029	2026	0	2.2372830618081957e-10	3.134984463920661e-16	2.2372830618081957e-10	9	0 2 1 2 2 1 0 1 1	V1:+2 V3:+2 V4:+2 D01:-2 D03:-2 D04:-2 D16:+2 D36:+2 D46:+2
root-000029	619	0	2.2465491233220534e-10	3.007048079409723e-16	2.2465491233220534e-10	9	-2 -1 0 0 -1 -2 -2 -1 -1	V0:-2 V5:-2 V6:-2 D02:-2 D03:-2 D25:+2 D26:+2 D35:+2 D36:+2
root-000029	583	0	2.2553934710563158e-10	3.012635353767125e-16	2.2553934710563158e-10	9	-2 -1 0 -1 -1 -2 0 -2 -1	V0:-2 V5:-2 V7:-2 D02:-2 D06:-2 D25:+2 D27:+2 D56:-2 D67:+2
root-000029	443	0	2.2996482035072822e-10	3.0139015707931973e-16	2.2996482035072822e-10	9	-2 -1 -1 -1 0 -1 0 -2 -2	V0:-2 V7:-2 V8:-2 D04:-2 D06:-2 D47:+2 D48:+2 D67:+2 D68:+2
root-000029	3	0	2.3039666788987612e-10	4.6186432973211536e-11	2.3039666788987612e-10	9	-2 -2 -2 -1 -1 -1 0 -1 0	V0:-2 V1:-2 V2:-2 D06:-2 D08:-2 D16:-2 D18:-2 D26:-2 D28:-2
root-000029	102	0	2.3144654042179093e-10	3.0139186997690177e-16	2.3144654042179093e-10	9	2 2 1 1 0 1 0 2 1	V0:+2 V1:+2 V7:+2 D04:+2 D06:+2 D14:+2 D16:+2 D47:-2 D67:-2
root-000029	771	0	2.3230286527272513e-10	3.014292721103094e-16	2.3230286527272513e-10	9	-2 0 -1 -1 -1 -1 0 -2 -2	V0:-2 V7:-2 V8:-2 D01:-2 D06:-2 D17:+2 D18:+2 D67:+2 D68:+2
root-000029	2248	0	2.3336698300999556e-10	3.008030871413084e-16	2.3336698300999556e-10	9	0 1 2 1 1 1 2 2 0	V2:+2 V6:+2 V7:+2 D02:-2 D06:-2 D07:-2 D28:+2 D68:+2 D78:+2
root-000029	2153	0	2.35953135502287e-10	6.103374239632605e-11	2.35953135502287e-10	9	0 -2 0 -1 -2 -1 -2 -1 -1	V1:-2 V4:-2 V6:-2 D01:+2 D04:+2 D06:+2 D12:-2 D24:+2 D26:+2
root-000029	97	0	2.422519464497125e-10	3.013343399234542e-16	2.422519464497125e-10	9	-2 -2 -1 -1 0 -1 -1 -2 0	V0:-2 V1:-2 V7:-2 D04:-2 D08:-2 D14:-2 D18:-2 D47:+2 D78:-2
root-000029	1371	0	2.443399401112678e-10	3.0141444253765853e-16	2.443399401112678e-10	9	-1 -1 -2 -1 0 -1 -2 0 -2	V2:-2 V6:-2 V8:-2 D24:-2 D27:-2 D46:+2 D48:+2 D67:-2 D78:+2
root-000029	571	0	2.461739030899557e-10	3.0139855817563293e-16	2.461739030899557e-10	9	-2 -1 0 -1 -2 0 -1 -2 -1	V0:-2 V4:-2 V7:-2 D02:-2 D05:-2 D24:+2 D27:+2 D45:-2 D57:+2
root-000029	2284	0	2.4761190134713013e-10	3.0133242857239927e-16	2.4761190134713013e-10	9	0 1 2 0 1 2 1 1 2	V2:+2 V5:+2 V8:+2 D02:-2 D05:-2 D08:-2 D23:+2 D35:-2 D38:-2
root-000029	2165	0	2.493106262197381e-10	2.493106262197381e-10	2.210754892461442e-11	9	0 -2 0 -1 -1 -1 -2 -2 -1	V1:-2 V6:-2 V7:-2 D01:+2 D06:+2 D07:+2 D12:-2 D26:+2 D27:+2
root-000029	624	0	2.5135176974732134e-10	3.013332163750949e-16	2.5135176974732134e-10	9	2 1 0 0 1 2 1 1 2	V0:+2 V5:+2 V8:+2 D02:+2 D03:+2 D25:-2 D28:-2 D35:-2 D38:-2
root-000029	618	0	2.526229601853549e-10	2.974735692980982e-16	2.526229601853549e-10	9	2 1 0 0 2 1 1 1 2	V0:+2 V4:+2 V8:+2 D02:+2 D03:+2 D24:-2 D28:-2 D34:-2 D38:-2
root-000029	2288	0	2.5305064095245673e-10	2.989904711864433e-16	2.5305064095245673e-10	9	0 1 2 0 1 1 2 1 2	V2:+2 V6:+2 V8:+2 D02:-2 D06:-2 D08:-2 D23:+2 D36:-2 D38:-2
root-000029	547	0	2.5745763075693095e-10	3.0124037696730636e-16	2.5745763075693095e-10	9	-2 -1 0 -2 0 -1 -1 -2 -1	V0:-2 V3:-2 V7:-2 D02:-2 D04:-2 D23:+2 D27:+2 D34:-2 D47:+2
root-000029	592	0	2.5810520873664376e-10	3.013351083480909e-16	2.5810520873664376e-10	9	2 1 0 1 1 1 0 2 2	V0:+2 V7:+2 V8:+2 D02:+2 D06:+2 D27:-2 D28:-2 D67:-2 D68:-2
root-000029	1690	0	2.6266022162309147e-10	2.882448853619239e-16	2.6266022162309147e-10	9	1 0 2 2 1 2 1 1 0	V2:+2 V3:+2 V5:+2 D12:-2 D13:-2 D15:-2 D28:+2 D38:+2 D58:+2
root-000029	92	0	2.643949147486118e-10	2.697946078600467e-16	2.643949147486118e-10	9	2 2 1 1 0 2 0 1 1	V0:+2 V1:+2 V5:+2 D04:+2 D06:+2 D14:+2 D16:+2 D45:-2 D56:+2
root-000029	2213	0	2.7057722467370626e-10	3.0111080121885767e-16	2.7057722467370626e-10	9	0 -1 -2 -1 -2 -2 -1 0 -1	V2:-2 V4:-2 V5:-2 D02:+2 D04:+2 D05:+2 D27:-2 D47:-2 D57:-2
root-000029	1391	0	2.7099497298254593e-10	3.014028750338453e-16	2.7099497298254593e-10	9	-1 -1 -2 0 -2 -1 -1 -2 0	V2:-2 V4:-2 V7:-2 D23:-2 D28:-2 D34:+2 D37:+2 D48:-2 D78:-2
root-000029	408	0	2.7146500698184386e-10	3.014620804117708e-16	2.7146500698184386e-10	9	2 1 1 1 2 0 1 2 0	V0:+2 V4:+2 V7:+2 D05:+2 D08:+2 D45:+2 D48:+2 D57:-2 D78:+2
root-000029	512	0	2.727987232338926e-10	3.0134364564607355e-16	2.727987232338926e-10	9	2 1 0 2 2 1 1 1 0	V0:+2 V3:+2 V4:+2 D02:+2 D08:+2 D23:-2 D24:-2 D38:+2 D48:+2
root-000029	2238	0	2.7384677124939606e-10	3.0113454915570603e-16	2.7384677124939606e-10	9	0 1 2 1 1 2 2 0 1	V2:+2 V5:+2 V6:+2 D02:-2 D05:-2 D06:-2 D27:+2 D57:+2 D67:+2
root-000029	1827	0	2.7422473859950664e-10	1.482449747993444e-10	2.7422473859950664e-10	9	-1 0 -1 -2 -1 -2 -2 0 -1	V3:-2 V5:-2 V6:-2 D13:+2 D15:+2 D16:+2 D37:-2 D57:-2 D67:-2
root-000029	664	0	2.7582302679026423e-10	3.0117062641900853e-16	2.7582302679026423e-10	9	2 0 2 1 1 1 0 2 1	V0:+2 V2:+2 V7:+2 D01:+2 D06:+2 D12:-2 D17:-2 D26:+2 D67:-2
root-000029	2214	0	2.8253609617613194e-10	3.011123311640205e-16	2.8253609617613194e-10	9	0 1 2 1 2 2 1 0 1	V2:+2 V4:+2 V5:+2 D02:-2 D04:-2 D05:-2 D27:+2 D47:+2 D57:+2
root-000029	15	0	2.836544853168643e-10	8.481375596348251e-12	2.836544853168643e-10	9	-2 -2 -2 -1 0 -1 -1 0 -1	V0:-2 V1:-2 V2:-2 D04:-2 D07:-2 D14:-2 D17:-2 D24:-2 D27:-2
root-000029	1779	0	2.851993366473813e-10	3.006959671510086e-16	2.851993366473813e-10	9	-1 0 -2 -1 0 -1 -1 -2 -2	V2:-2 V7:-2 V8:-2 D12:+2 D17:+2 D18:+2 D24:-2 D47:+2 D48:+2
root-000029	794	0	2.874645743137192e-10	3.015090588751086e-16	2.874645743137192e-10	9	2 0 1 0 2 1 2 1 1	V0:+2 V4:+2 V6:+2 D01:+2 D03:+2 D14:-2 D16:-2 D34:-2 D36:-2
root-000029	2206	0	2.893420177119949e-10	3.013814188384464e-16	2.893420177119949e-10	9	0 1 2 2 0 1 2 1 1	V2:+2 V3:+2 V6:+2 D02:-2 D03:-2 D06:-2 D24:+2 D34:+2 D46:-2
root-000029	852	0	2.903829335868177e-10	3.0094037810369873e-16	2.903829335868177e-10	9	1 2 2 2 1 0 0 1 1	V1:+2 V2:+2 V3:+2 D15:+2 D16:+2 D25:+2 D26:+2 D35:+2 D36:+2
root-000029	553	0	2.9044448921524137e-10	3.0083437555665635e-16	2.9044448921524137e-10	9	-2 -1 0 -1 -2 -2 -1 0 -1	V0:-2 V4:-2 V5:-2 D02:-2 D07:-2 D24:+2 D25:+2 D47:-2 D57:-2
root-000029	1683	0	2.926392033652806e-10	3.011763317757107e-16	2.926392033652806e-10	9	-1 0 -2 -2 -2 -1 -1 0 -1	V2:-2 V3:-2 V4:-2 D12:+2 D13:+2 D14:+2 D27:-2 D37:-2 D47:-2
root-000029	1587	0	2.9531189205947854e-10	1.2008428085283433e-10	2.9531189205947854e-10	9	-1 -1 0 -2 -1 -2 -2 0 -1	V3:-2 V5:-2 V6:-2 D23:+2 D25:+2 D26:+2 D37:-2 D57:-2 D67:-2
root-000029	539	0	2.964252892303708e-10	3.017135790384165e-16	2.964252892303708e-10	9	-2 -1 0 -2 -1 0 -1 -2 -1	V0:-2 V3:-2 V7:-2 D02:-2 D05:-2 D23:+2 D27:+2 D35:-2 D57:+2
root-000029	47	0	2.999688361403806e-10	4.2803933803738415e-16	2.999688361403806e-10	9	-2 -2 -1 -2 0 -1 0 -1 -1	V0:-2 V1:-2 V3:-2 D04:-2 D06:-2 D14:-2 D16:-2 D34:-2 D36:-2
root-000029	65	0	3.029065472419965e-10	3.0063334071391173e-16	3.029065472419965e-10	9	-2 -2 -1 -1 -1 -2 0 -1 0	V0:-2 V1:-2 V5:-2 D06:-2 D08:-2 D16:-2 D18:-2 D56:-2 D58:-2
root-000029	164	0	3.0731651965495023e-10	6.251989520934548e-16	3.0731651965495023e-10	9	2 2 0 1 2 1 1 0 1	V0:+2 V1:+2 V4:+2 D02:+2 D07:+2 D12:+2 D17:+2 D24:-2 D47:+2
root-000029	562	0	3.0818747529281363e-10	3.00161307398621e-16	3.0818747529281363e-10	9	2 1 0 1 2 1 1 2 0	V0:+2 V4:+2 V7:+2 D02:+2 D08:+2 D24:-2 D27:-2 D48:+2 D78:+2
root-000029	692	0	3.0888484961370683e-10	3.0128011171772965e-16	3.0888484961370683e-10	9	2 0 1 2 2 1 1 1 0	V0:+2 V3:+2 V4:+2 D01:+2 D08:+2 D13:-2 D14:-2 D38:+2 D48:+2
root-000029	511	0	3.100472687524824e-10	3.011508483057938e-16	3.100472687524824e-10	9	-2 -1 0 -2 -2 -1 -1 -1 0	V0:-2 V3:-2 V4:-2 D02:-2 D08:-2 D23:+2 D24:+2 D38:-2 D48:-2
