adaptive_followup,all_frozen_features,arm,calls,calls_since_last_gain,censored,classification,cohort,continuation_batches,cpu_seconds,declared_cohort_size,deep_amplifier,denominator,detector,displayed_discriminant_bits,displayed_model_bits,elapsed_seconds,endpoint_bucket,endpoint_status,extra_direction_after_first,family,final_gain,final_rank,first_gain_call,full_selection_sha256,full_selection_source,further_after_seed,gained_after_seed_phase,generic_gram_sha256,generic_gram_source,generic_rank,id,initial_calls,initial_rank,initial_seed_calls,j_leakage_group,job_count,known_equation,last_gain_call,model,numerator,observed_acquiring_calls,parameter,parameter_height,point_search_cpu_seconds,point_search_elapsed_seconds,post_seed_exposure,predictive_eligible,previous_equation,rank_evidence,rescue_used,same_j_rows,search_height,seconds_per_chart,seed,selection_protocol,source,source_id,surface,timing_scope,trajectory_complete,trajectory_gap,trajectory_rank
RANK_DEPENDENT_CONTINUATION_AND_HASH_RESCUE,"{""arm"": ""ranked"", ""backend"": ""native"", ""discriminant_bits"": 505, ""family"": ""08f72"", ""id"": ""b-a4daf2694b5f004a3530"", ""index"": 386942, ""intake_status"": ""ACCEPTED"", ""local_singular_primes"": [5, 13, 127, 149], ""model_bits"": 251, ""nonsingular"": true, ""parameter"": ""89/554"", ""parameter_height"": 554, ""parent_id"": ""08f72"", ""rescue"": false, ""score_units"": 60117523627500, ""scores_by_cutoff"": {""257"": 30943722266458, ""97"": 16785356433684, ""997"": 60117523627500}, ""smooth_prime_count"": 162}",ranked,301,286,False,seed only,broad-rank-v1,2,342.53094080500006,,0,554,native,505,251,365.8340488670219,seed only (endpoint +1/+2),CERTIFIED,0,08f72,1,18,15,,,0,False,dbeddf1891151415012a83af24072c4306704226679a2adb013c37fae5844c4f,artifacts/local/elliptic-curves/broad-rank-v1/runtime/research/broad-inputs/parents/08f72.json,17,broad-rank-v1:b-a4daf2694b5f004a3530,109,18,15,55cf8d328a769a7ea3ae448046cadab8c61497da43da0112094eb0213fc20976,,False,15,"[""0"", ""0"", ""0"", ""-301953898220751495063628281464161266736599126691467"", ""2063587522168061707361525564913792947031369238999352752777137729674543659974""]",89,1,89/554,554,,,286,True,False,RETAINED_CERTIFICATE_NOT_NEW_ARITHMETIC_REPLAY,False,1,,,1,,artifacts/local/elliptic-curves/broad-rank-v1/runtime/research/broad-cases/b-a4daf2694b5f004a3530/state.json,b-a4daf2694b5f004a3530,X948,SUM_OF_BATCH_PROCESS_TREE_CPU_AND_ELAPSED; excludes queue waiting and shared scoring,True,,
RANK_DEPENDENT_CONTINUATION_AND_HASH_RESCUE,"{""arm"": ""ranked"", ""backend"": ""native"", ""discriminant_bits"": 506, ""family"": ""103b2"", ""id"": ""b-cc6a91e20b7f32e097ad"", ""index"": 254664, ""intake_status"": ""ACCEPTED"", ""local_singular_primes"": [5, 7, 13, 37], ""model_bits"": 251, ""nonsingular"": true, ""parameter"": ""871/549"", ""parameter_height"": 871, ""parent_id"": ""103b2"", ""rescue"": false, ""score_units"": 60580660198277, ""scores_by_cutoff"": {""257"": 30042319985102, ""97"": 15712331935530, ""997"": 60580660198277}, ""smooth_prime_count"": 162}",ranked,267,256,False,seed only,broad-rank-v1,2,285.935557095,,0,549,native,506,251,311.8708065719693,seed only (endpoint +1/+2),CERTIFIED,0,103b2,1,18,11,,,0,False,5b1d40b6a919183e75a2f706adf87706b6e6a36f65de4b6ef216535d681ae55e,artifacts/local/elliptic-curves/broad-rank-v1/runtime/research/broad-inputs/parents/103b2.json,17,broad-rank-v1:b-cc6a91e20b7f32e097ad,107,18,11,ec36821830f390551c9125115d79804c75d7d68f6ffc37e7082f29f9e5a366c1,,False,11,"[""0"", ""0"", ""0"", ""-394075675590298786878007756621405527741433169802132"", ""2944543712353136542918010819360772786165287964309296925358693713934768996356""]",871,1,871/549,871,,,256,True,False,RETAINED_CERTIFICATE_NOT_NEW_ARITHMETIC_REPLAY,False,1,,,1,,artifacts/local/elliptic-curves/broad-rank-v1/runtime/research/broad-cases/b-cc6a91e20b7f32e097ad/state.json,b-cc6a91e20b7f32e097ad,X948,SUM_OF_BATCH_PROCESS_TREE_CPU_AND_ELAPSED; excludes queue waiting and shared scoring,True,,
RANK_DEPENDENT_CONTINUATION_AND_HASH_RESCUE,"{""arm"": ""ranked"", ""backend"": ""native"", ""discriminant_bits"": 514, ""family"": ""11952"", ""id"": ""b-9542f9a846151073384f"", ""index"": 237897, ""intake_status"": ""ACCEPTED"", ""local_singular_primes"": [5, 13, 179], ""model_bits"": 256, ""nonsingular"": true, ""parameter"": ""-1093/692"", ""parameter_height"": 1093, ""parent_id"": ""11952"", ""rescue"": false, ""score_units"": 60276672549888, ""scores_by_cutoff"": {""257"": 32651529737782, ""97"": 17794349247712, ""997"": 60276672549888}, ""smooth_prime_count"": 163}",ranked,98,98,False,no seed,broad-rank-v1,0,114.31888079699999,,0,692,native,514,256,123.70423626399133,no seed,CERTIFIED,0,11952,0,17,,,,,False,6a444b1891c301efd8e1fe5c26e1ccb6a72c0fd42a3df082b313f8fc1af3e25d,artifacts/local/elliptic-curves/broad-rank-v1/runtime/research/broad-inputs/parents/11952.json,17,broad-rank-v1:b-9542f9a846151073384f,98,17,98,4473de8503b60a931c1ba16730e183fb247b428c95c0890f5ada49bf29711c5d,,False,,"[""0"", ""0"", ""0"", ""-3340729811075545236568330644315728656272724224648900"", ""74910366098878509478692271985904476397856626812433531238907210089534698082500""]",-1093,0,-1093/692,1093,,,,True,False,RETAINED_CERTIFICATE_NOT_NEW_ARITHMETIC_REPLAY,False,1,,,0,,artifacts/local/elliptic-curves/broad-rank-v1/runtime/research/broad-cases/b-9542f9a846151073384f/state.json,b-9542f9a846151073384f,X948,SUM_OF_BATCH_PROCESS_TREE_CPU_AND_ELAPSED; excludes queue waiting and shared scoring,True,,
RANK_DEPENDENT_CONTINUATION_AND_HASH_RESCUE,"{""arm"": ""ranked"", ""backend"": ""generic"", ""discriminant_bits"": 503, ""family"": ""x1092-original"", ""id"": ""b-a10b5a662c91d5492f70"", ""index"": 154075, ""intake_status"": ""ACCEPTED"", ""local_singular_primes"": [7, 11, 17, 47], ""model_bits"": 253, ""nonsingular"": true, ""parameter"": ""-717/907"", ""parameter_height"": 907, ""parent_id"": ""x1092-original"", ""rescue"": true, ""score_units"": 60344253366528, ""scores_by_cutoff"": {""257"": 31690288890547, ""97"": 15130304592218, ""997"": 60344253366528}, ""smooth_prime_count"": 162}",ranked,298,251,False,amplifier,broad-rank-v1,1,344.039365521,,0,907,generic,503,253,444.67982838099124,endpoint +3 or more,CERTIFIED,1,x1092-original,3,20,3,,,1,True,cff2de04887f86511e4e86c8e2e829fae835c424232a79fd84a33c0d6a518441,artifacts/local/elliptic-curves/broad-rank-v1/runtime/research/broad-inputs/parents/x1092-original.json,17,broad-rank-v1:b-a10b5a662c91d5492f70,198,20,,cb2d88342c167b8883c3bf6638de7bc9d0ce500daa405081f8423557cd7f8dca,,False,47,"[""0"", ""0"", ""0"", ""-721401755326359126951970955189983781683126622394027"", ""7459959360587237068121167673382686715029043573338413392729741673851204032550""]",-717,3,-717/907,907,,,295,True,False,RETAINED_CERTIFICATE_NOT_NEW_ARITHMETIC_REPLAY,False,1,,,1,,artifacts/local/elliptic-curves/broad-rank-v1/runtime/research/broad-cases/b-a10b5a662c91d5492f70/state.json,b-a10b5a662c91d5492f70,X1092,SUM_OF_BATCH_PROCESS_TREE_CPU_AND_ELAPSED; excludes queue waiting and shared scoring,True,,
RANK_DEPENDENT_CONTINUATION_AND_HASH_RESCUE,"{""arm"": ""ranked"", ""backend"": ""generic"", ""discriminant_bits"": 2951, ""family"": ""x1092-class1"", ""id"": ""b-69a737f8b0f4150f4a16"", ""index"": 309396, ""intake_status"": ""ACCEPTED"", ""local_singular_primes"": [5, 7, 17, 19, 41, 59, 101, 197], ""model_bits"": 1477, ""nonsingular"": true, ""parameter"": ""1801/699"", ""parameter_height"": 1801, ""parent_id"": ""x1092-class1"", ""rescue"": true, ""score_units"": 56373960678208, ""scores_by_cutoff"": {""257"": 26493909024132, ""97"": 13990077511987, ""997"": 56373960678208}, ""smooth_prime_count"": 158}",ranked,396,396,False,no seed,broad-rank-v1,1,479.705297572,,0,699,generic,2951,1477,591.9030798690219,no seed,CERTIFIED,0,x1092-class1,0,17,,,,,False,d5f3d13b294b545fd88ef00ad64c43e576d7413af5d20cccde9f39edeaa22db1,artifacts/local/elliptic-curves/broad-rank-v1/runtime/research/broad-inputs/parents/x1092-class1.json,17,broad-rank-v1:b-69a737f8b0f4150f4a16,198,17,,0c02c74116891d91c521173862a2f96d602433d686312b36f24d399c17e6e89b,,False,,"[""0"", ""0"", ""0"", ""-332919856443727503303993106916560214613171058003759308144940740578831185735893303731093150924445838883298958726521778436795056323907231298474402223272544457213141113339407370066835762274012856634893114672350662386300739641232527486299015169365709405681389861491257089381559859182000441099220119552"", ""2338993287102222750604769331691262020064967925013035383199649759503386502444365369992180274989289156300295973578422502071978692305060192140630285574344666015745114151360221873061813589923884677457502488467409478993462816381419529813358114103398549963395178609908137889720546066712664474633039353267865723050377987591588909036544402700795856129219511912177041760643933066351917728727882669899574611011951890738742802169417113615149962030236565504""]",1801,0,1801/699,1801,,,,True,False,RETAINED_CERTIFICATE_NOT_NEW_ARITHMETIC_REPLAY,True,1,,,0,,artifacts/local/elliptic-curves/broad-rank-v1/runtime/research/broad-cases/b-69a737f8b0f4150f4a16/state.json,b-69a737f8b0f4150f4a16,X1092,SUM_OF_BATCH_PROCESS_TREE_CPU_AND_ELAPSED; excludes queue waiting and shared scoring,True,,
RANK_DEPENDENT_CONTINUATION_AND_HASH_RESCUE,"{""arm"": ""control"", ""backend"": ""native"", ""discriminant_bits"": 492, ""family"": ""074d9"", ""id"": ""b-2a44423f0753c3711f0f"", ""index"": 363009, ""intake_status"": ""ACCEPTED"", ""local_singular_primes"": [5, 7, 11, 13, 31, 53], ""model_bits"": 244, ""nonsingular"": true, ""parameter"": ""-527/466"", ""parameter_height"": 527, ""parent_id"": ""074d9"", ""rescue"": false, ""score_units"": 44877122782157, ""scores_by_cutoff"": {""257"": 26455941277045, ""97"": 13986338591572, ""997"": 44877122782157}, ""smooth_prime_count"": 160}",control,303,299,False,amplifier,broad-rank-v1,2,336.261667306,,0,466,native,492,244,362.77710136401583,seed only (endpoint +1/+2),CERTIFIED,1,074d9,2,19,3,,,1,True,98e6d83fcd56ce9d2adba8bd0a93cf8fdd22ed950645c1b80bb922773845e6ae,artifacts/local/elliptic-curves/broad-rank-v1/runtime/research/broad-inputs/parents/074d9.json,17,broad-rank-v1:b-2a44423f0753c3711f0f,103,19,3,6a39eca876e0c9f72ef89d028856958252413b31a0f5d178dc0df60d389d249f,,False,4,"[""0"", ""0"", ""0"", ""-12187745039278646021465674916208577672629652429275"", ""16992990580078243269604605141205992684827385728235850113886308477844812150""]",-527,2,-527/466,527,,,300,True,False,RETAINED_CERTIFICATE_NOT_NEW_ARITHMETIC_REPLAY,False,1,,,1,,artifacts/local/elliptic-curves/broad-rank-v1/runtime/research/broad-cases/b-2a44423f0753c3711f0f/state.json,b-2a44423f0753c3711f0f,X948,SUM_OF_BATCH_PROCESS_TREE_CPU_AND_ELAPSED; excludes queue waiting and shared scoring,True,,
RANK_DEPENDENT_CONTINUATION_AND_HASH_RESCUE,"{""arm"": ""control"", ""backend"": ""native"", ""discriminant_bits"": 491, ""family"": ""07ca9"", ""id"": ""b-a22d31e668c0f006deb5"", ""index"": 363009, ""intake_status"": ""ACCEPTED"", ""local_singular_primes"": [5, 7, 11, 13, 31, 37, 61, 89], ""model_bits"": 245, ""nonsingular"": true, ""parameter"": ""-527/466"", ""parameter_height"": 527, ""parent_id"": ""07ca9"", ""rescue"": false, ""score_units"": 49317865225359, ""scores_by_cutoff"": {""257"": 26475010118266, ""97"": 12260526025203, ""997"": 49317865225359}, ""smooth_prime_count"": 158}",control,303,233,False,amplifier,broad-rank-v1,2,362.632500407,,0,466,native,491,245,388.34058159499546,seed only (endpoint +1/+2),CERTIFIED,1,07ca9,2,19,3,,,1,True,c041e34d0156558d58fe40d5ac6bebfadd0803dcd5c923015d5e5e071df8a639,artifacts/local/elliptic-curves/broad-rank-v1/runtime/research/broad-inputs/parents/07ca9.json,17,broad-rank-v1:b-a22d31e668c0f006deb5,103,19,3,eb22f3897b1bbd782d1accd3d41bf1966acccca9bda9507c449162fd11a8ba67,,False,70,"[""0"", ""0"", ""0"", ""-18353064699697468148324737101120582681866821809072"", ""30396661327743168164133076429905327478126574973034744786475508891604657536""]",-527,2,-527/466,527,,,300,True,False,RETAINED_CERTIFICATE_NOT_NEW_ARITHMETIC_REPLAY,False,1,,,1,,artifacts/local/elliptic-curves/broad-rank-v1/runtime/research/broad-cases/b-a22d31e668c0f006deb5/state.json,b-a22d31e668c0f006deb5,X948,SUM_OF_BATCH_PROCESS_TREE_CPU_AND_ELAPSED; excludes queue waiting and shared scoring,True,,
RANK_DEPENDENT_CONTINUATION_AND_HASH_RESCUE,"{""arm"": ""control"", ""backend"": ""native"", ""discriminant_bits"": 554, ""family"": ""08234"", ""id"": ""b-e5a1e72884ebe21fe132"", ""index"": 363009, ""intake_status"": ""ACCEPTED"", ""local_singular_primes"": [5, 7, 13, 53, 67, 367], ""model_bits"": 276, ""nonsingular"": true, ""parameter"": ""-527/466"", ""parameter_height"": 527, ""parent_id"": ""08234"", ""rescue"": false, ""score_units"": 50785272666186, ""scores_by_cutoff"": {""257"": 28824679990478, ""97"": 15521704807353, ""997"": 50785272666186}, ""smooth_prime_count"": 160}",control,86,86,False,no seed,broad-rank-v1,0,107.42606880799998,,0,466,native,554,276,113.29422741901362,no seed,CERTIFIED,0,08234,0,17,,,,,False,0b363e8c1ce1bc83a9fd2237a4b43ab82dc2e35393978d10b5ced7a4c03ae1cd,artifacts/local/elliptic-curves/broad-rank-v1/runtime/research/broad-inputs/parents/08234.json,17,broad-rank-v1:b-e5a1e72884ebe21fe132,86,17,86,444160ca78f9ed15a7e09d6b02f21b21da46eea5d8a4b34a7ced0221c205a998,,False,,"[""0"", ""0"", ""0"", ""-32909533838736232733894316820462996661424423288731021427"", ""73290367172345701595011981060969193220727833827404226619381965083013308477039863246""]",-527,0,-527/466,527,,,,True,False,RETAINED_CERTIFICATE_NOT_NEW_ARITHMETIC_REPLAY,False,1,,,0,,artifacts/local/elliptic-curves/broad-rank-v1/runtime/research/broad-cases/b-e5a1e72884ebe21fe132/state.json,b-e5a1e72884ebe21fe132,X948,SUM_OF_BATCH_PROCESS_TREE_CPU_AND_ELAPSED; excludes queue waiting and shared scoring,True,,
RANK_DEPENDENT_CONTINUATION_AND_HASH_RESCUE,"{""arm"": ""control"", ""backend"": ""native"", ""discriminant_bits"": 512, ""family"": ""08f72"", ""id"": ""b-55a7357e2fa6436f4a37"", ""index"": 363009, ""intake_status"": ""ACCEPTED"", ""local_singular_primes"": [13, 17, 43], ""model_bits"": 254, ""nonsingular"": true, ""parameter"": ""-527/466"", ""parameter_height"": 527, ""parent_id"": ""08f72"", ""rescue"": false, ""score_units"": 49521493918376, ""scores_by_cutoff"": {""257"": 26584529983118, ""97"": 16192686455951, ""997"": 49521493918376}, ""smooth_prime_count"": 163}",control,98,98,False,no seed,broad-rank-v1,0,103.01130542700001,,0,466,native,512,254,112.15117669900064,no seed,CERTIFIED,0,08f72,0,17,,,,,False,dbeddf1891151415012a83af24072c4306704226679a2adb013c37fae5844c4f,artifacts/local/elliptic-curves/broad-rank-v1/runtime/research/broad-inputs/parents/08f72.json,17,broad-rank-v1:b-55a7357e2fa6436f4a37,98,17,98,ef27941f7a9e68b404ecc73218d7731f6364b4b5d0bae77c789d4a9c5d417a64,,False,,"[""0"", ""0"", ""0"", ""-1417171067902381928922923443153005433120028242778187"", ""20042277137512484872645909836324275076772680126040604623525629845944441046790""]",-527,0,-527/466,527,,,,True,False,RETAINED_CERTIFICATE_NOT_NEW_ARITHMETIC_REPLAY,False,1,,,0,,artifacts/local/elliptic-curves/broad-rank-v1/runtime/research/broad-cases/b-55a7357e2fa6436f4a37/state.json,b-55a7357e2fa6436f4a37,X948,SUM_OF_BATCH_PROCESS_TREE_CPU_AND_ELAPSED; excludes queue waiting and shared scoring,True,,
RANK_DEPENDENT_CONTINUATION_AND_HASH_RESCUE,"{""arm"": ""control"", ""backend"": ""native"", ""discriminant_bits"": 485, ""family"": ""103b2"", ""id"": ""b-d4a3961f3b8e49c44a2f"", ""index"": 363009, ""intake_status"": ""ACCEPTED"", ""local_singular_primes"": [5, 7, 11, 13, 19, 31, 587], ""model_bits"": 241, ""nonsingular"": true, ""parameter"": ""-527/466"", ""parameter_height"": 527, ""parent_id"": ""103b2"", ""rescue"": false, ""score_units"": 48592718420402, ""scores_by_cutoff"": {""257"": 26107259502758, ""97"": 12179048640620, ""997"": 48592718420402}, ""smooth_prime_count"": 159}",control,277,256,False,seed only,broad-rank-v1,2,316.883690981,,0,466,native,485,241,342.65757968401886,seed only (endpoint +1/+2),CERTIFIED,0,103b2,1,18,21,,,0,False,5b1d40b6a919183e75a2f706adf87706b6e6a36f65de4b6ef216535d681ae55e,artifacts/local/elliptic-curves/broad-rank-v1/runtime/research/broad-inputs/parents/103b2.json,17,broad-rank-v1:b-d4a3961f3b8e49c44a2f,117,18,21,d00a288469cce0f34323c95720458fc99af7490bfb2f11c8abac4fcdab632295,,False,21,"[""0"", ""0"", ""0"", ""-4353412089354960713463823531026877016126938831152"", ""3521036083936478457761509908010570956457940182882004170098887689397709696""]",-527,1,-527/466,527,,,256,True,False,RETAINED_CERTIFICATE_NOT_NEW_ARITHMETIC_REPLAY,False,1,,,1,,artifacts/local/elliptic-curves/broad-rank-v1/runtime/research/broad-cases/b-d4a3961f3b8e49c44a2f/state.json,b-d4a3961f3b8e49c44a2f,X948,SUM_OF_BATCH_PROCESS_TREE_CPU_AND_ELAPSED; excludes queue waiting and shared scoring,True,,
RANK_DEPENDENT_CONTINUATION_AND_HASH_RESCUE,"{""arm"": ""control"", ""backend"": ""native"", ""discriminant_bits"": 498, ""family"": ""11952"", ""id"": ""b-4cf890851beffed54c3b"", ""index"": 363009, ""intake_status"": ""ACCEPTED"", ""local_singular_primes"": [11, 13, 17, 19, 29, 41, 61], ""model_bits"": 245, ""nonsingular"": true, ""parameter"": ""-527/466"", ""parameter_height"": 527, ""parent_id"": ""11952"", ""rescue"": false, ""score_units"": 49776664134019, ""scores_by_cutoff"": {""257"": 27273657932319, ""97"": 11780658808045, ""997"": 49776664134019}, ""smooth_prime_count"": 159}",control,98,98,False,no seed,broad-rank-v1,0,86.944647541,,0,466,native,498,245,98.8747889949882,no seed,CERTIFIED,0,11952,0,17,,,,,False,6a444b1891c301efd8e1fe5c26e1ccb6a72c0fd42a3df082b313f8fc1af3e25d,artifacts/local/elliptic-curves/broad-rank-v1/runtime/research/broad-inputs/parents/11952.json,17,broad-rank-v1:b-4cf890851beffed54c3b,98,17,98,718203dbaaba5a168b07328fb5aac5cdc80ff9c1202faa3fcc598a42b8d7fafd,,False,,"[""0"", ""0"", ""0"", ""-2176204624774860301807427934974292142808674037172"", ""31721556585839679361941236298466311301431198847011005588763404367841226820""]",-527,0,-527/466,527,,,,True,False,RETAINED_CERTIFICATE_NOT_NEW_ARITHMETIC_REPLAY,False,1,,,0,,artifacts/local/elliptic-curves/broad-rank-v1/runtime/research/broad-cases/b-4cf890851beffed54c3b/state.json,b-4cf890851beffed54c3b,X948,SUM_OF_BATCH_PROCESS_TREE_CPU_AND_ELAPSED; excludes queue waiting and shared scoring,True,,
RANK_DEPENDENT_CONTINUATION_AND_HASH_RESCUE,"{""arm"": ""control"", ""backend"": ""generic"", ""discriminant_bits"": 486, ""family"": ""x1092-original"", ""id"": ""b-3f73c53bd240da6f638a"", ""index"": 363009, ""intake_status"": ""ACCEPTED"", ""local_singular_primes"": [5, 7, 11, 17, 19, 47, 113], ""model_bits"": 245, ""nonsingular"": true, ""parameter"": ""-527/466"", ""parameter_height"": 527, ""parent_id"": ""x1092-original"", ""rescue"": false, ""score_units"": 48197610384864, ""scores_by_cutoff"": {""257"": 26476339554464, ""97"": 14267246888908, ""997"": 48197610384864}, ""smooth_prime_count"": 159}",control,198,198,False,no seed,broad-rank-v1,0,246.68734709999998,,0,466,generic,486,245,347.1799021070183,no seed,CERTIFIED,0,x1092-original,0,17,,,,,False,cff2de04887f86511e4e86c8e2e829fae835c424232a79fd84a33c0d6a518441,artifacts/local/elliptic-curves/broad-rank-v1/runtime/research/broad-inputs/parents/x1092-original.json,17,broad-rank-v1:b-3f73c53bd240da6f638a,198,17,,b675dd95df31534a37d882a17ea1df3014a381c2541065302bed5f0b67b9f4e6,,False,,"[""0"", ""0"", ""0"", ""-19074368301913630075396502608946797861432745079552"", ""32058109236714424315638926445736061442048332779127494628188207186122645504""]",-527,0,-527/466,527,,,,True,False,RETAINED_CERTIFICATE_NOT_NEW_ARITHMETIC_REPLAY,False,1,,,0,,artifacts/local/elliptic-curves/broad-rank-v1/runtime/research/broad-cases/b-3f73c53bd240da6f638a/state.json,b-3f73c53bd240da6f638a,X1092,SUM_OF_BATCH_PROCESS_TREE_CPU_AND_ELAPSED; excludes queue waiting and shared scoring,True,,
RANK_DEPENDENT_CONTINUATION_AND_HASH_RESCUE,"{""arm"": ""control"", ""backend"": ""generic"", ""discriminant_bits"": 2906, ""family"": ""x1092-class1"", ""id"": ""b-0c213822dc26f507e44f"", ""index"": 363009, ""intake_status"": ""ACCEPTED"", ""local_singular_primes"": [5, 7, 11, 13, 17, 41, 59, 101, 167, 197], ""model_bits"": 1454, ""nonsingular"": true, ""parameter"": ""-527/466"", ""parameter_height"": 527, ""parent_id"": ""x1092-class1"", ""rescue"": false, ""score_units"": 48017947437775, ""scores_by_cutoff"": {""257"": 24279011518657, ""97"": 12062158282938, ""997"": 48017947437775}, ""smooth_prime_count"": 156}",control,198,198,False,no seed,broad-rank-v1,0,243.976032214,,0,466,generic,2906,1454,340.981778573012,no seed,CERTIFIED,0,x1092-class1,0,17,,,,,False,d5f3d13b294b545fd88ef00ad64c43e576d7413af5d20cccde9f39edeaa22db1,artifacts/local/elliptic-curves/broad-rank-v1/runtime/research/broad-inputs/parents/x1092-class1.json,17,broad-rank-v1:b-0c213822dc26f507e44f,198,17,,d74669fdb8f2669d0ba5bb4fcfca0bd4ecc441e63da4f890c1edbfcb12fbbe36,,False,,"[""0"", ""0"", ""0"", ""-9446508577799314959888977673113169209712053350111848023231233236844742008871081362899313843350845763222638625970999821164910118607597424155351864572612890178185468862804357220534842299728995444612569852317539039286673457297539402392199327318882262425816475369376736212668601354464807601764587"", ""353550526117144587511767247497448071158347042037411833026611502163898490050458044117613208956394052249319198028473831341107464555172102030388092445041392602953507453704641148259072786432213588653365608200197332620321786506677876339641979276422050981867861134110453801550781241420572149240769129823562134794149447936058958084566497302674703349245834447119320680898779351005233606486755941099124948232998461018570582059942116926896040623334""]",-527,0,-527/466,527,,,,True,False,RETAINED_CERTIFICATE_NOT_NEW_ARITHMETIC_REPLAY,False,1,,,0,,artifacts/local/elliptic-curves/broad-rank-v1/runtime/research/broad-cases/b-0c213822dc26f507e44f/state.json,b-0c213822dc26f507e44f,X1092,SUM_OF_BATCH_PROCESS_TREE_CPU_AND_ELAPSED; excludes queue waiting and shared scoring,True,,
